"","0.0000","0.0000","0.2838"
"","0.0200","0.0055","1.4226"
"","0.0400","0.0889","3.8485"
"","0.0600","0.3421","4.2431"
"","0.0800","0.6999","3.8300"
"","0.1000","1.0537","5.9461"
"","0.1200","1.3881","8.9662"
"","0.1400","1.7156","10.0770"
"","0.1600","2.0424","10.7466"
"","0.1800","2.3703","12.5373"
"","0.2000","2.6992","13.8785"
"","0.2200","3.0287","14.0316"
"","0.2400","3.3586","14.3483"
"","0.2600","3.6887","14.7494"
"","0.2800","4.0191","14.5727"
"","0.3000","4.3499","14.1913"
"","0.3200","4.6810","14.1049"
"","0.3400","5.0122","13.6787"
"","0.3600","5.3436","13.1659"
"","0.3800","5.6751","13.2476"
"","0.4000","6.0068","13.5432"
"","0.4200","6.3387","13.0851"
"","0.4400","6.6707","13.1581"
"","0.4600","7.0028","13.3592"
"","0.4800","7.3350","13.4339"
"","0.5000","7.6672","13.6076"
"","0.5200","7.9996","13.2598"
"","0.5400","8.3321","13.3200"
"","0.5600","8.6647","13.6201"
"","0.5800","8.9972","13.4905"
"","0.6000","9.3298","13.7784"
"","0.6200","9.6625","14.1205"
"","0.6400","9.9953","13.8275"
"","0.6600","10.3282","13.8874"
"","0.6800","10.6609","13.6018"
"","0.7000","10.9937","13.3991"
"","0.7200","11.3267","13.5780"
"","0.7400","11.6596","13.5958"
"","0.7600","11.9926","13.6899"
"","0.7800","12.3254","13.8220"
"","0.8000","12.6583","14.0580"
"","0.8200","12.9913","14.1438"
"","0.8400","13.3243","14.3337"
"","0.8600","13.6573","14.2167"
"","0.8800","13.9904","13.8449"
"","0.9000","14.3234","13.7580"
"","0.9200","14.6564","14.1235"
"","0.9400","14.9894","14.5643"
"","0.9600","15.3225","14.3504"
"","0.9800","15.6557","14.5050"
"","1.0000","15.9886","14.5700"
"","1.0200","16.3216","14.6549"
"","1.0400","16.6547","14.3298"
"","1.0600","16.9879","14.4618"
"","1.0800","17.3210","14.6152"
"","1.1000","17.6541","14.6466"
"","1.1200","17.9871","14.7064"
"","1.1400","18.3202","14.4521"
"","1.1600","18.6534","14.4937"
"","1.1800","18.9864","14.6137"
"","1.2000","19.3195","14.4268"
"","1.2200","19.6525","14.3765"
"","1.2400","19.9857","14.2273"
"","1.2600","20.3188","14.3164"
"","1.2800","20.6519","14.3143"
"","1.3000","20.9850","14.0615"
"","1.3200","21.3181","14.0694"
"","1.3400","21.6512","13.9627"
"","1.3600","21.9843","14.1822"
"","1.3800","22.3175","13.9069"
"","1.4000","22.6506","13.6266"
"","1.4200","22.9837","13.7018"
"","1.4400","23.3168","13.4841"
"","1.4600","23.6499","13.5594"
"","1.4800","23.9832","13.2296"
"","1.5000","24.3163","13.0314"
"","1.5200","24.6493","13.1722"
"","1.5400","24.9823","12.9173"
"","1.5600","25.3155","12.8276"
"","1.5800","25.6487","12.7551"
"","1.6000","25.9818","12.9374"
"","1.6200","26.3149","12.8789"
"","1.6400","26.6480","12.8656"
"","1.6600","26.9811","13.0359"
"","1.6800","27.3143","12.8745"
"","1.7000","27.6474","12.8490"
"","1.7200","27.9805","12.6044"
"","1.7400","28.3135","12.6514"
"","1.7600","28.6467","12.8969"
"","1.7800","28.9798","12.9142"
"","1.8000","29.3129","12.8048"
"","1.8200","29.6461","12.6427"
"","1.8400","29.9792","12.8466"
"","1.8600","30.3123","12.8798"
"","1.8800","30.6454","12.6256"
"","1.9000","30.9786","12.5970"
"","1.9200","31.3117","12.5584"
"","1.9400","31.6447","12.7806"
"","1.9600","31.9778","12.8721"
"","1.9800","32.3110","12.7223"
"","2.0000","32.6442","12.8079"
"","2.0200","32.9773","12.6611"
"","2.0400","33.3104","12.6531"
"","2.0600","33.6435","12.6914"
"","2.0800","33.9766","12.7184"
"","2.1000","34.3097","12.7499"
"","2.1200","34.6428","12.6528"
"","2.1400","34.9760","12.5335"
"","2.1600","35.3091","12.6824"
"","2.1800","35.6422","12.7779"
"","2.2000","35.9753","12.8470"
"","2.2200","36.3085","13.0209"
"","2.2400","36.6417","12.8260"
"","2.2600","36.9747","12.9873"
"","2.2800","37.3077","13.1026"
"","2.3000","37.6409","12.9851"
"","2.3200","37.9741","12.9914"
"","2.3400","38.3073","13.0566"
"","2.3600","38.6403","13.2222"
"","2.3800","38.9734","13.2418"
"","2.4000","39.3065","13.3047"
"","2.4200","39.6397","13.4069"
"","2.4400","39.9728","13.5348"
"","2.4600","40.3059","13.6834"
"","2.4800","40.6389","13.6397"
"","2.5000","40.9721","13.7211"
"","2.5200","41.3053","13.7105"
"","2.5400","41.6384","13.9441"
"","2.5600","41.9715","13.9593"
"","2.5800","42.3046","13.7897"
"","2.6000","42.6377","13.8130"
"","2.6200","42.9708","13.7829"
"","2.6400","43.3040","13.9482"
"","2.6600","43.6372","14.3053"
"","2.6800","43.9702","14.1933"
"","2.7000","44.3033","14.2211"
"","2.7200","44.6364","14.4372"
"","2.7400","44.9697","14.6241"
"","2.7600","45.3028","14.5993"
"","2.7800","45.6358","14.6167"
"","2.8000","45.9688","14.8234"
"","2.8200","46.3020","14.9146"
"","2.8400","46.6352","15.0738"
"","2.8600","46.9683","14.9513"
"","2.8800","47.3014","14.7716"
"","2.9000","47.6345","14.7644"
"","2.9200","47.9677","14.6643"
"","2.9400","48.3009","14.7851"
"","2.9600","48.6340","14.9085"
"","2.9800","48.9670","15.1691"
"","3.0000","49.3001","15.1859"
"","3.0200","49.6332","15.0260"
"","3.0400","49.9663","15.1374"
"","3.0600","50.2995","14.9697"
"","3.0800","50.6327","14.9913"
"","3.1000","50.9658","15.3457"
"","3.1200","51.2988","15.5185"
"","3.1400","51.6319","15.6293"
"","3.1600","51.9652","15.6922"
"","3.1800","52.2983","15.3998"
"","3.2000","52.6313","15.4655"
"","3.2200","52.9643","15.6393"
"","3.2400","53.2976","15.6488"
"","3.2600","53.6308","16.0542"
"","3.2800","53.9639","15.9956"
"","3.3000","54.2969","15.8868"
"","3.3200","54.6300","15.9281"
"","3.3400","54.9632","15.9910"
"","3.3600","55.2963","16.1711"
"","3.3800","55.6294","16.2166"
"","3.4000","55.9625","16.1449"
"","3.4200","56.2956","16.5149"
"","3.4400","56.6288","16.6244"
"","3.4600","56.9619","16.7000"
"","3.4800","57.2950","16.9537"
"","3.5000","57.6282","16.9333"
"","3.5200","57.9613","16.4867"
"","3.5400","58.2943","16.8032"
"","3.5600","58.6274","16.8054"
"","3.5800","58.9606","16.9831"
"","3.6000","59.2938","17.3083"
"","3.6200","59.6268","17.3000"
"","3.6400","59.9599","17.5106"
"","3.6600","60.2931","17.6187"
"","3.6800","60.6263","17.3006"
"","3.7000","60.9594","17.4330"
"","3.7200","61.2924","17.9367"
"","3.7400","61.6255","18.1912"
"","3.7600","61.9587","17.8704"
"","3.7800","62.2918","17.9889"
"","3.8000","62.6249","18.0179"
"","3.8200","62.9581","17.9374"
"","3.8400","63.2913","18.0593"
"","3.8600","63.6243","18.0979"
"","3.8800","63.9574","18.4380"
"","3.9000","64.2906","18.4538"
"","3.9200","64.6237","18.5293"
"","3.9400","64.9567","18.6510"
"","3.9600","65.2898","18.4153"
"","3.9800","65.6230","18.1559"
"","4.0000","65.9562","18.4150"
"","4.0200","66.2893","18.2967"
"","4.0400","66.6224","18.7675"
"","4.0600","66.9555","18.8899"
"","4.0800","67.2886","18.5003"
"","4.1000","67.6218","18.9717"
"","4.1200","67.9548","19.1445"
"","4.1400","68.2879","18.9592"
"","4.1600","68.6211","19.5601"
"","4.1800","68.9543","19.3105"
"","4.2000","69.2874","18.9425"
"","4.2200","69.6204","19.0290"
"","4.2400","69.9536","19.0097"
"","4.2600","70.2867","19.6351"
"","4.2800","70.6197","19.3418"
"","4.3000","70.9528","19.2243"
"","4.3200","71.2860","19.5665"
"","4.3400","71.6192","19.4129"
"","4.3600","71.9523","19.3744"
"","4.3800","72.2854","19.3143"
"","4.4000","72.6186","19.5857"
"","4.4200","72.9518","19.6271"
"","4.4400","73.2849","19.3594"
"","4.4600","73.6178","19.6450"
"","4.4800","73.9509","19.5418"
"","4.5000","74.2841","19.6096"
"","4.5200","74.6173","19.6944"
"","4.5400","74.9504","19.7542"
"","4.5600","75.2835","20.1395"
"","4.5800","75.6166","19.8655"
"","4.6000","75.9497","19.8864"
"","4.6200","76.2829","19.9437"
"","4.6400","76.6160","19.9412"
"","4.6600","76.9490","20.0467"
"","4.6800","77.2822","19.8092"
"","4.7000","77.6153","20.4210"
"","4.7200","77.9485","20.5750"
"","4.7400","78.2816","20.4071"
"","4.7600","78.6148","20.7415"
