0,0.1,0,0.3213
0.02,0.12,0.0056,1.4424
0.04,0.14,0.0898,3.6838
0.06,0.16,0.3445,3.6582
0.08,0.18,0.7033,2.5796
0.1,0.2,1.0572,4.0033
0.12,0.22,1.3913,6.9048
0.14,0.24,1.7184,8.5739
0.16,0.26,2.0452,9.7596
0.18,0.28,2.3731,11.4145
0.2,0.3,2.7019,12.4392
0.22,0.32,3.0313,12.5199
0.24,0.34,3.3612,12.6671
0.26,0.36,3.6913,12.8054
0.28,0.38,4.0217,12.3437
0.3,0.4,4.3524,11.6309
0.32,0.42,4.6834,11.2657
0.34,0.44,5.0145,10.6123
0.36,0.46,5.3459,10.4472
0.38,0.48,5.6774,10.8102
0.4,0.5,6.0092,11.0695
0.42,0.52,6.341,11.0803
0.44,0.54,6.6729,11.3979
0.46,0.56,7.0049,11.7418
0.48,0.58,7.3371,11.9996
0.5,0.6,7.6695,11.8372
0.52,0.62,8.0019,11.924
0.54,0.64,8.3344,11.943
0.56,0.66,8.6668,11.7539
0.58,0.68,8.9994,11.6202
0.6,0.7,9.3321,11.8464
0.62,0.72,9.6648,12.1024
0.64,0.74,9.9975,12.1124
0.66,0.76,10.3303,12.3926
0.68,0.78,10.6631,12.7216
0.7,0.8,10.9959,12.3702
0.72,0.82,11.3288,12.3366
0.74,0.84,11.6617,12.4756
0.76,0.86,11.9947,12.6971
0.78,0.88,12.3275,12.7306
0.8,0.9,12.6604,12.7587
0.82,0.92,12.9934,12.8831
0.84,0.94,13.3265,12.7567
0.86,0.96,13.6594,12.7011
0.88,0.98,13.9924,12.8826
0.9,1,14.3255,12.803
0.92,1.02,14.6586,12.8531
0.94,1.04,14.9916,12.8901
0.96,1.06,15.3246,12.9634
0.98,1.08,15.6577,13.0837
1,1.1,15.9908,13.057
1.02,1.12,16.3238,13.3352
1.04,1.14,16.6569,13.5684
1.06,1.16,16.99,13.7928
1.08,1.18,17.3231,13.66
1.1,1.2,17.6561,13.5139
1.12,1.22,17.9892,13.5827
1.14,1.24,18.3224,13.565
1.16,1.26,18.6555,13.369
1.18,1.28,18.9885,13.2275
1.2,1.3,19.3216,13.1032
1.22,1.32,19.6546,13.1857
1.24,1.34,19.9878,13.0953
1.26,1.36,20.321,13.1014
1.28,1.38,20.6541,13.0675
1.3,1.4,20.9871,13.1627
1.32,1.42,21.3203,12.8631
1.34,1.44,21.6534,12.7147
1.36,1.46,21.9865,12.8781
1.38,1.48,22.3196,12.8659
1.4,1.5,22.6527,12.8594
1.42,1.52,22.9858,12.7355
1.44,1.54,23.319,12.618
1.46,1.56,23.652,12.7669
1.48,1.58,23.9852,12.6158
1.5,1.6,24.3184,12.3761
1.52,1.62,24.6514,12.5116
1.54,1.64,24.9844,12.6037
1.56,1.66,25.3176,12.3957
1.58,1.68,25.6508,12.4467
1.6,1.7,25.9839,12.5825
1.62,1.72,26.3169,12.6386
1.64,1.74,26.6501,12.7283
1.66,1.76,26.9833,12.514
1.68,1.78,27.3164,12.4111
1.7,1.8,27.6495,12.4751
1.72,1.82,27.9826,12.2329
1.74,1.84,28.3157,12.1142
1.76,1.86,28.6488,12.3983
1.78,1.88,28.982,12.3812
1.8,1.9,29.3151,12.4911
1.82,1.92,29.6482,12.4462
1.84,1.94,29.9813,12.3477
1.86,1.96,30.3145,12.4765
1.88,1.98,30.6476,12.5028
1.9,2,30.9807,12.5612
1.92,2.02,31.3137,12.7028
1.94,2.04,31.6468,12.6076
1.96,2.06,31.9799,12.6745
1.98,2.08,32.3131,12.7194
2,2.1,32.6463,12.6218
2.02,2.12,32.9794,12.7474
2.04,2.14,33.3125,12.7024
2.06,2.16,33.6456,12.7494
2.08,2.18,33.9788,12.9713
2.1,2.2,34.3119,13.0425
2.12,2.22,34.6449,13.1256
2.14,2.24,34.9781,13.0739
2.16,2.26,35.3112,13.1196
2.18,2.28,35.6444,13.2115
2.2,2.3,35.9775,13.2153
2.22,2.32,36.3106,13.278
2.24,2.34,36.6437,13.2289
2.26,2.36,36.9768,13.299
2.28,2.38,37.3099,13.3937
2.3,2.4,37.643,13.1685
2.32,2.42,37.9762,13.3173
2.34,2.44,38.3093,13.3043
2.36,2.46,38.6424,13.5217
2.38,2.48,38.9755,13.6862
2.4,2.5,39.3087,13.5473
2.42,2.52,39.6418,13.7639
2.44,2.54,39.9749,13.6359
2.46,2.56,40.308,13.6576
2.48,2.58,40.6411,13.9844
2.5,2.6,40.9743,13.8166
2.52,2.62,41.3075,13.8
2.54,2.64,41.6405,13.9615
2.56,2.66,41.9736,14.0659
2.58,2.68,42.3067,14.0256
2.6,2.7,42.6399,14.1154
2.62,2.72,42.973,14.2745
2.64,2.74,43.306,14.3097
2.66,2.76,43.6391,14.5346
2.68,2.78,43.9723,14.6309
2.7,2.8,44.3054,14.7792
2.72,2.82,44.6386,15.0459
2.74,2.84,44.9717,15.0126
2.76,2.86,45.3048,14.9921
2.78,2.88,45.6379,15.221
2.8,2.9,45.971,15.4829
2.82,2.92,46.3042,15.3254
2.84,2.94,46.6373,15.3209
2.86,2.96,46.9704,15.5244
2.88,2.98,47.3035,15.3484
2.9,3,47.6366,15.4553
2.92,3.02,47.9698,15.8054
2.94,3.04,48.303,15.9546
2.96,3.06,48.636,16.0058
2.98,3.08,48.9691,15.973
3,3.1,49.3022,16.2878
3.02,3.12,49.6354,16.4086
3.04,3.14,49.9685,16.4588
3.06,3.16,50.3016,16.6861
3.08,3.18,50.6347,16.7992
3.1,3.2,50.9679,16.9546
3.12,3.22,51.301,16.9026
3.14,3.24,51.6341,16.9524
3.16,3.26,51.9672,17.385
3.18,3.28,52.3004,17.3729
3.2,3.3,52.6334,17.5969
3.22,3.32,52.9665,17.9599
3.24,3.34,53.2997,17.7477
3.26,3.36,53.6328,17.9459
3.28,3.38,53.9659,18.1836
3.3,3.4,54.299,18.2525
3.32,3.42,54.6322,18.6874
3.34,3.44,54.9654,18.7024
3.36,3.46,55.2985,18.7108
3.38,3.48,55.6315,18.8594
3.4,3.5,55.9646,19.1715
3.42,3.52,56.2978,19.6399
3.44,3.54,56.6309,19.3167
3.46,3.56,56.964,19.1223
3.48,3.58,57.2971,19.2638
3.5,3.6,57.6302,19.0478
3.52,3.62,57.9634,19.1127
3.54,3.64,58.2965,19.1881
3.56,3.66,58.6296,19.2492
3.58,3.68,58.9627,19.0239
3.6,3.7,59.2958,18.9474
3.62,3.72,59.629,19.3404
3.64,3.74,59.9621,19.213
3.66,3.76,60.2952,18.977
3.68,3.78,60.6284,18.8439
3.7,3.8,60.9615,18.7909
3.72,3.82,61.2945,19.1196
3.74,3.84,61.6276,18.8906
3.76,3.86,61.9608,18.9685
3.78,3.88,62.294,19.7104
3.8,3.9,62.627,19.695
3.82,3.92,62.9601,19.4809
3.84,3.94,63.2933,19.2354
3.86,3.96,63.6264,19.2051
3.88,3.98,63.9595,19.3559
3.9,4,64.2926,19.1977
3.92,4.02,64.6257,19.5287
3.94,4.04,64.9589,19.2762
3.96,4.06,65.292,19.0443
3.98,4.08,65.6251,19.2513
4,4.1,65.9583,19.0547
4.02,4.12,66.2914,19.2957
4.04,4.14,66.6245,19.2029
4.06,4.16,66.9577,19.4448
4.08,4.18,67.2908,19.6619
4.1,4.2,67.6239,19.1719
4.12,4.22,67.9569,19.3
4.14,4.24,68.29,19.4013
4.16,4.26,68.6232,19.3585
4.18,4.28,68.9564,19.7743
4.2,4.3,69.2895,19.4434
4.22,4.32,69.6225,19.9629
4.24,4.34,69.9557,20.0735
4.26,4.36,70.2888,19.8468
4.28,4.38,70.622,19.9682
4.3,4.4,70.955,19.4736
4.32,4.42,71.2881,19.6364
4.34,4.44,71.6213,19.8921
4.36,4.46,71.9545,19.9599
4.38,4.48,72.2875,20.2885
4.4,4.5,72.6207,20.0775
4.42,4.52,72.9538,20.2196
4.44,4.54,73.2869,20.404
4.46,4.56,73.6199,20.2253
4.48,4.58,73.953,20.4223
4.5,4.6,74.2863,20.2215
4.52,4.62,74.6194,20.2597
4.54,4.64,74.9524,20.3896
