0,0.1,0,0.2604
0.02,0.12,0.0056,1.3613
0.04,0.14,0.0895,3.7901
0.06,0.16,0.3434,3.9601
0.08,0.18,0.7016,2.8558
0.1,0.2,1.0554,3.8006
0.12,0.22,1.3896,5.9717
0.14,0.24,1.717,6.863
0.16,0.26,2.0438,7.1316
0.18,0.28,2.3717,8.1171
0.2,0.3,2.7006,8.6294
0.22,0.32,3.0301,8.8463
0.24,0.34,3.36,9.5337
0.26,0.36,3.6902,10.0255
0.28,0.38,4.0206,10.1102
0.3,0.4,4.3513,10.3108
0.32,0.42,4.6823,10.873
0.34,0.44,5.0135,10.9443
0.36,0.46,5.3449,10.6731
0.38,0.48,5.6764,10.9899
0.4,0.5,6.008,11.2923
0.42,0.52,6.3399,11.137
0.44,0.54,6.672,11.0667
0.46,0.56,7.0041,11.1324
0.48,0.58,7.3362,11.0135
0.5,0.6,7.6685,10.9306
0.52,0.62,8.0009,10.8295
0.54,0.64,8.3334,10.5485
0.56,0.66,8.6659,10.3462
0.58,0.68,8.9986,10.1327
0.6,0.7,9.3312,10.0259
0.62,0.72,9.6639,9.841
0.64,0.74,9.9966,9.8996
0.66,0.76,10.3294,9.9147
0.68,0.78,10.6623,9.6399
0.7,0.8,10.9951,9.6775
0.72,0.82,11.3279,9.5268
0.74,0.84,11.6608,9.3581
0.76,0.86,11.9938,9.2883
0.78,0.88,12.3266,9.2744
0.8,0.9,12.6595,9.1407
0.82,0.92,12.9924,8.9389
0.84,0.94,13.3255,8.9328
0.86,0.96,13.6586,8.693
0.88,0.98,13.9916,8.5658
0.9,1,14.3246,8.4776
0.92,1.02,14.6576,8.3634
0.94,1.04,14.9907,8.423
0.96,1.06,15.3238,8.178
0.98,1.08,15.6569,8.0218
1,1.1,15.9899,8.2395
1.02,1.12,16.323,8.0217
1.04,1.14,16.6561,7.95
1.06,1.16,16.9891,7.8431
1.08,1.18,17.3222,7.6867
1.1,1.2,17.6553,7.6267
1.12,1.22,17.9884,7.4938
1.14,1.24,18.3214,7.3779
1.16,1.26,18.6545,7.2437
1.18,1.28,18.9876,7.1117
1.2,1.3,19.3208,7.3112
1.22,1.32,19.6538,7.244
1.24,1.34,19.9869,7.0722
1.26,1.36,20.32,6.8025
1.28,1.38,20.6532,6.7995
1.3,1.4,20.9863,6.9532
1.32,1.42,21.3194,7.0621
1.34,1.44,21.6525,7.0203
1.36,1.46,21.9856,6.7455
1.38,1.48,22.3188,6.7174
1.4,1.5,22.6519,6.6042
1.42,1.52,22.985,6.4783
1.44,1.54,23.3181,6.7298
1.46,1.56,23.6512,6.4341
1.48,1.58,23.9844,6.3296
1.5,1.6,24.3175,6.4433
1.52,1.62,24.6505,6.445
1.54,1.64,24.9836,6.558
1.56,1.66,25.3167,6.5187
1.58,1.68,25.6498,6.4688
1.6,1.7,25.983,6.3522
1.62,1.72,26.3161,6.2824
1.64,1.74,26.6492,6.5065
1.66,1.76,26.9823,6.4341
1.68,1.78,27.3155,6.213
1.7,1.8,27.6486,5.9041
1.72,1.82,27.9818,6.0101
1.74,1.84,28.3149,6.3727
1.76,1.86,28.648,6.244
1.78,1.88,28.9811,6.0159
1.8,1.9,29.3142,6.0119
1.82,1.92,29.6473,6.0464
1.84,1.94,29.9805,6.1241
1.86,1.96,30.3136,6.1932
1.88,1.98,30.6467,6.0689
1.9,2,30.9797,6.0121
1.92,2.02,31.3129,6.0936
1.94,2.04,31.6461,6.1586
1.96,2.06,31.9791,5.9098
1.98,2.08,32.3122,5.6472
2,2.1,32.6453,5.5286
2.02,2.12,32.9785,5.7247
2.04,2.14,33.3117,5.9048
2.06,2.16,33.6448,5.8071
2.08,2.18,33.9779,5.6365
2.1,2.2,34.311,5.4636
2.12,2.22,34.6441,5.5057
2.14,2.24,34.9773,5.6009
2.16,2.26,35.3104,5.5204
2.18,2.28,35.6435,5.5849
2.2,2.3,35.9766,5.6226
2.22,2.32,36.3098,5.7119
2.24,2.34,36.6428,5.8287
2.26,2.36,36.9758,5.9062
2.28,2.38,37.309,5.6919
2.3,2.4,37.6421,5.3534
2.32,2.42,37.9753,5.2539
2.34,2.44,38.3084,5.5771
2.36,2.46,38.6416,5.7174
2.38,2.48,38.9747,5.6081
2.4,2.5,39.3078,5.4709
2.42,2.52,39.6409,5.3941
2.44,2.54,39.9741,5.5717
2.46,2.56,40.3072,5.5398
2.48,2.58,40.6403,5.7844
2.5,2.6,40.9734,5.8957
2.52,2.62,41.3065,5.6529
2.54,2.64,41.6397,5.7091
2.56,2.66,41.9728,5.7231
2.58,2.68,42.3058,5.6759
2.6,2.7,42.6389,5.8924
2.62,2.72,42.9721,6.0554
2.64,2.74,43.3052,6.0159
2.66,2.76,43.6384,5.677
2.68,2.78,43.9715,5.6039
2.7,2.8,44.3046,5.6512
2.72,2.82,44.6377,5.9064
2.74,2.84,44.9708,6.1517
2.76,2.86,45.304,6.0836
2.78,2.88,45.6371,6.1198
2.8,2.9,45.9702,5.975
2.82,2.92,46.3033,5.8543
2.84,2.94,46.6364,5.8607
2.86,2.96,46.9696,5.9682
2.88,2.98,47.3027,6.0761
2.9,3,47.6358,5.9752
2.92,3.02,47.9688,5.9496
2.94,3.04,48.3021,6.2351
2.96,3.06,48.6352,6.1073
2.98,3.08,48.9682,6.1376
3,3.1,49.3013,6.3471
3.02,3.12,49.6344,6.3489
3.04,3.14,49.9676,6.2871
3.06,3.16,50.3007,6.1174
3.08,3.18,50.6338,6.3768
3.1,3.2,50.967,6.4739
3.12,3.22,51.3001,6.2611
3.14,3.24,51.6332,6.4097
3.16,3.26,51.9663,6.4666
3.18,3.28,52.2995,6.2998
3.2,3.3,52.6326,6.3264
3.22,3.32,52.9657,6.3403
3.24,3.34,53.2988,6.392
3.26,3.36,53.6319,6.3897
3.28,3.38,53.9651,6.3932
3.3,3.4,54.2982,6.3882
3.32,3.42,54.6313,6.3547
3.34,3.44,54.9644,6.4189
3.36,3.46,55.2976,6.5007
3.38,3.48,55.6307,6.6671
3.4,3.5,55.9638,6.5073
3.42,3.52,56.2969,6.5466
3.44,3.54,56.63,6.7948
3.46,3.56,56.9631,6.5335
3.48,3.58,57.2962,6.5234
3.5,3.6,57.6294,6.6223
3.52,3.62,57.9625,6.6011
3.54,3.64,58.2957,6.6562
3.56,3.66,58.6288,6.4549
3.58,3.68,58.9619,6.6434
3.6,3.7,59.2951,6.7701
3.62,3.72,59.6282,6.6244
3.64,3.74,59.9612,6.7734
3.66,3.76,60.2944,6.8575
3.68,3.78,60.6275,6.7765
3.7,3.8,60.9606,6.6026
3.72,3.82,61.2936,6.5493
3.74,3.84,61.6267,6.6765
3.76,3.86,61.9598,6.6246
3.78,3.88,62.293,6.7862
3.8,3.9,62.6261,6.6983
3.82,3.92,62.9592,6.5567
3.84,3.94,63.2924,6.4733
3.86,3.96,63.6255,6.4917
3.88,3.98,63.9587,6.8184
3.9,4,64.2918,6.6496
3.92,4.02,64.625,6.4531
3.94,4.04,64.9581,6.5902
3.96,4.06,65.2912,6.6026
3.98,4.08,65.6243,6.7531
4,4.1,65.9574,6.8709
4.02,4.12,66.2906,6.6762
4.04,4.14,66.6237,6.687
