t,x,y,nx,ny
11.507,327.4,-375.5,21.1,-71.2
11.541,327.4,-376.6,21.1,-72.3
11.575,327.2,-377.1,20.9,-72.8
11.609,327.2,-377.2,20.9,-72.9
11.643,327.2,-377.2,20.9,-72.9
11.676,327.3,-377.3,21,-73
11.71,327.3,-377.4,21,-73.1
11.744,327.3,-377.5,21,-73.2
11.778,327.3,-377.6,21,-73.3
11.812,327.4,-377.7,21.1,-73.4
11.846,327.3,-377.9,21,-73.6
11.88,327,-378.5,20.7,-74.2
11.913,326.3,-379.5,20,-75.2
11.947,325.1,-380,18.8,-75.7
11.981,324.1,-380.6,17.8,-76.3
12.015,323.6,-380.6,17.3,-76.3
12.049,323.6,-380.3,17.3,-76
12.083,324.1,-379.5,17.8,-75.2
12.116,324.8,-378.5,18.5,-74.2
12.15,325.3,-378,19,-73.7
12.184,324.7,-377.3,18.4,-73
12.218,323.8,-376.9,17.5,-72.6
12.252,323.1,-376,16.8,-71.7
12.286,322.2,-374.9,15.9,-70.6
12.32,321.6,-373.5,15.3,-69.2
12.353,321,-372.1,14.7,-67.8
12.387,320.3,-370.5,14,-66.2
12.421,319.2,-368.9,12.9,-64.6
12.455,317.7,-366.8,11.4,-62.5
12.489,316.1,-364.4,9.8,-60.1
12.523,314.1,-361.7,7.8,-57.4
12.556,312.6,-359.3,6.3,-55
12.59,310.8,-356.6,4.5,-52.3
12.624,309.6,-354.1,3.3,-49.8
12.658,308.6,-350.9,2.3,-46.6
12.692,307.6,-347.8,1.3,-43.5
12.726,306.4,-344.7,0.1,-40.4
12.76,305.2,-341.2,-1.1,-36.9
12.793,303.9,-337.8,-2.4,-33.5
12.827,302.6,-334.4,-3.7,-30.1
12.861,301.2,-330.7,-5.1,-26.4
12.895,299.9,-327.1,-6.4,-22.8
12.929,298.7,-323.5,-7.6,-19.2
12.963,297.9,-320.5,-8.4,-16.2
12.996,296.9,-317.5,-9.4,-13.2
13.03,295.9,-314.9,-10.4,-10.6
13.064,295.3,-313.2,-11,-8.9
13.098,294.9,-312.3,-11.4,-8
13.132,294.8,-312.4,-11.5,-8.1
13.166,294.6,-312.4,-11.7,-8.1
13.2,294.5,-312.4,-11.8,-8.1
13.233,294.5,-312.4,-11.8,-8.1
13.267,294.5,-312.4,-11.8,-8.1
13.301,294.5,-312.4,-11.8,-8.1
13.335,294.2,-312.4,-12.1,-8.1
13.369,293.3,-313.1,-13,-8.8
13.403,291.7,-314.3,-14.6,-10
13.436,290.3,-315.5,-16,-11.2
13.47,289.4,-317.1,-16.9,-12.8
13.504,289.7,-319.1,-16.6,-14.8
13.538,291.1,-321.5,-15.2,-17.2
13.572,293.1,-324,-13.2,-19.7
13.606,295.1,-327.5,-11.2,-23.2
13.639,297.2,-331.3,-9.1,-27
13.673,299,-335.8,-7.3,-31.5
13.707,300.9,-340.5,-5.4,-36.2
13.741,302.7,-344.3,-3.6,-40
13.775,304.3,-347.4,-2,-43.1
13.809,305.7,-349.6,-0.6,-45.3
13.843,307,-352.4,0.7,-48.1
13.876,308.4,-355.8,2.1,-51.5
13.91,310.1,-359.4,3.8,-55.1
13.944,312.3,-363,6,-58.7
13.978,314.5,-365.8,8.2,-61.5
14.012,316,-368.4,9.7,-64.1
14.046,317.6,-370.8,11.3,-66.5
14.079,318.9,-373.5,12.6,-69.2
14.113,320.4,-376.3,14.1,-72
14.147,322.1,-378.7,15.8,-74.4
14.181,324,-381.5,17.7,-77.2
14.215,325.7,-383.9,19.4,-79.6
14.249,327.4,-386.4,21.1,-82.1
14.283,328.7,-388.6,22.4,-84.3
14.316,330.1,-390.9,23.8,-86.6
14.35,331.4,-393.1,25.1,-88.8
14.384,332.7,-395.2,26.4,-90.9
14.418,333.7,-397,27.4,-92.7
14.452,334.2,-398.5,27.9,-94.2
14.486,334.5,-399.2,28.2,-94.9
14.519,334.4,-399.6,28.1,-95.3
14.553,334.4,-399.4,28.1,-95.1
14.587,334.4,-399.2,28.1,-94.9
14.621,334.2,-399.2,27.9,-94.9
14.655,334.1,-399.3,27.8,-95
14.689,334.1,-399.4,27.8,-95.1
14.723,334,-399.5,27.7,-95.2
14.756,333.7,-399.9,27.4,-95.6
14.79,333.5,-400.6,27.2,-96.3
14.824,332.8,-401.1,26.5,-96.8
14.858,331.9,-402,25.6,-97.7
14.892,330.8,-402.8,24.5,-98.5
14.926,330.1,-403.1,23.8,-98.8
14.959,330.2,-402.7,23.9,-98.4
14.993,330.7,-402.2,24.4,-97.9
15.027,331.7,-401.4,25.4,-97.1
15.061,332.3,-400.9,26,-96.6
15.095,332.2,-400.8,25.9,-96.5
15.129,331.6,-400.4,25.3,-96.1
15.163,330.7,-399.9,24.4,-95.6
15.196,329.6,-399.2,23.3,-94.9
15.23,328.9,-398,22.6,-93.7
15.264,328.1,-396.7,21.8,-92.4
15.298,327.9,-395.5,21.6,-91.2
15.332,327.5,-394,21.2,-89.7
15.366,326.7,-392.4,20.4,-88.1
15.399,325.5,-390.6,19.2,-86.3
15.433,323.8,-388.8,17.5,-84.5
15.467,322.2,-386.3,15.9,-82
15.501,320.6,-383.7,14.3,-79.4
15.535,319.4,-381,13.1,-76.7
15.569,318.2,-377.9,11.9,-73.6
15.602,317.2,-374.9,10.9,-70.6
15.636,315.9,-372.2,9.6,-67.9
15.67,314.5,-369.2,8.2,-64.9
15.704,313,-366.2,6.7,-61.9
15.738,311.4,-362.9,5.1,-58.6
15.772,310.1,-359.2,3.8,-54.9
15.806,309,-355.7,2.7,-51.4
15.839,307.8,-352,1.5,-47.7
15.873,306.9,-348.7,0.6,-44.4
15.907,306,-345.5,-0.3,-41.2
15.941,304.9,-342.3,-1.4,-38
15.975,304,-339.8,-2.3,-35.5
16.009,303.5,-338,-2.8,-33.7
16.042,303.7,-337.3,-2.6,-33
16.076,303.9,-337.3,-2.4,-33
16.11,303.9,-337.4,-2.4,-33.1
16.144,304,-337.4,-2.3,-33.1
16.178,304,-337.4,-2.3,-33.1
16.212,304.1,-337.4,-2.2,-33.1
16.246,304.1,-337.4,-2.2,-33.1
16.279,303.7,-337.4,-2.6,-33.1
16.313,302.6,-338.2,-3.7,-33.9
16.347,301.3,-339.3,-5,-35
16.381,299.9,-340.7,-6.4,-36.4
16.415,299.2,-342.3,-7.1,-38
16.449,299.5,-344.1,-6.8,-39.8
16.482,300.8,-346.4,-5.5,-42.1
16.516,302.6,-349.1,-3.7,-44.8
16.55,304.7,-352.4,-1.6,-48.1
16.584,306.4,-356.6,0.1,-52.3
16.618,308.2,-361.4,1.9,-57.1
16.652,309.8,-365.8,3.5,-61.5
16.686,311.3,-369.6,5,-65.3
16.719,312.7,-372.4,6.4,-68.1
16.753,313.9,-374.5,7.6,-70.2
16.787,315.1,-377.3,8.8,-73
16.821,317.9,-384.4,11.6,-80.1
16.855,319.8,-387.8,13.5,-83.5
16.889,322.2,-390.7,15.9,-86.4
16.922,323.9,-393.3,17.6,-89
16.956,325.4,-395.9,19.1,-91.6
16.99,326.8,-398.4,20.5,-94.1
17.024,328.2,-401,21.9,-96.7
17.058,330.1,-403.8,23.8,-99.5
17.092,332,-406.2,25.7,-101.9
17.126,333.6,-408.8,27.3,-104.5
17.159,335.3,-411.2,29,-106.9
17.193,336.6,-413.3,30.3,-109
17.227,338,-415.7,31.7,-111.4
17.261,339.1,-418.2,32.8,-113.9
17.295,340.2,-420.3,33.9,-116
17.329,341.3,-421.9,35,-117.6
17.362,341.8,-423.5,35.5,-119.2
17.396,342.2,-424.3,35.9,-120
17.43,342,-424.4,35.7,-120.1
17.464,341.9,-424.2,35.6,-119.9
17.498,341.9,-424.1,35.6,-119.8
17.532,341.8,-424.1,35.5,-119.8
17.565,341.8,-424.2,35.5,-119.9
17.599,341.8,-424.3,35.5,-120
17.633,341.9,-424.3,35.6,-120
17.667,342,-424.4,35.7,-120.1
17.701,341.8,-424.8,35.5,-120.5
17.735,341.4,-425.2,35.1,-120.9
17.769,340.5,-425.7,34.2,-121.4
17.802,339.1,-426.6,32.8,-122.3
17.836,338,-427,31.7,-122.7
17.87,337.4,-427.4,31.1,-123.1
17.904,337.1,-427,30.8,-122.7
17.938,337.9,-426.3,31.6,-122
17.972,338.6,-425.5,32.3,-121.2
18.005,339.3,-425,33,-120.7
18.039,339.6,-425.2,33.3,-120.9
18.073,338.9,-424.9,32.6,-120.6
18.107,338.1,-424.6,31.8,-120.3
18.141,337.1,-423.9,30.8,-119.6
18.175,336.2,-423,29.9,-118.7
18.209,335.7,-421.8,29.4,-117.5
18.242,335.2,-420.4,28.9,-116.1
18.276,334.8,-418.4,28.5,-114.1
18.31,333.9,-416.6,27.6,-112.3
18.344,332.4,-414.4,26.1,-110.1
18.378,330.4,-412,24.1,-107.7
18.412,328.5,-409.4,22.2,-105.1
18.445,326.8,-406.7,20.5,-102.4
18.479,325.5,-404.1,19.2,-99.8
18.513,324.4,-401.2,18.1,-96.9
18.547,323.3,-398.1,17,-93.8
18.581,322.4,-395.2,16.1,-90.9
18.615,321.2,-392.1,14.9,-87.8
18.649,319.6,-388.9,13.3,-84.6
18.682,318,-385.8,11.7,-81.5
18.716,316.7,-382.3,10.4,-78
18.75,315.6,-379,9.3,-74.7
18.784,314.5,-375.7,8.2,-71.4
18.818,313.6,-372.8,7.3,-68.5
18.852,312.7,-370.3,6.4,-66
18.885,312,-367.9,5.7,-63.6
18.919,311.1,-365.5,4.8,-61.2
18.953,310.6,-363.5,4.3,-59.2
18.987,310.3,-362.5,4,-58.2
19.021,310.3,-362.2,4,-57.9
19.055,310.5,-362.3,4.2,-58
19.089,310.6,-362.3,4.3,-58
19.122,310.5,-362.3,4.2,-58
19.156,310.4,-362.3,4.1,-58
19.19,310.5,-362.2,4.2,-57.9
19.224,310.5,-362.2,4.2,-57.9
19.258,310.5,-362.2,4.2,-57.9
19.292,309.9,-362.6,3.6,-58.3
19.325,308.5,-363.5,2.2,-59.2
19.359,307.1,-365.3,0.8,-61
19.393,306,-367.1,-0.3,-62.8
19.427,305.9,-369.2,-0.4,-64.9
19.461,306.9,-371.6,0.6,-67.3
19.495,308.9,-374.2,2.6,-69.9
19.528,311.4,-377.5,5.1,-73.2
19.562,313.7,-381.3,7.4,-77
19.596,315.6,-385.9,9.3,-81.6
19.63,317.3,-390.6,11,-86.3
19.664,319,-394.7,12.7,-90.4
19.698,320.3,-397.4,14,-93.1
19.732,321.6,-399.3,15.3,-95
19.765,322.8,-402.1,16.5,-97.8
19.799,323.9,-405.4,17.6,-101.1
19.833,325.5,-409.1,19.2,-104.8
19.867,327.5,-412.4,21.2,-108.1
19.901,329.5,-415.3,23.2,-111
19.935,331.5,-417.7,25.2,-113.4
19.968,333.2,-420.1,26.9,-115.8
20.002,334.6,-422.6,28.3,-118.3
20.036,336,-424.9,29.7,-120.6
20.07,337.9,-427.6,31.6,-123.3
20.104,339.7,-430.2,33.4,-125.9
20.138,341.6,-432.7,35.3,-128.4
20.172,343.1,-435.1,36.8,-130.8
20.205,344.7,-437.3,38.4,-133
20.239,346.2,-439.3,39.9,-135
20.273,347.6,-441.2,41.3,-136.9
20.307,348.8,-443,42.5,-138.7
20.341,349.5,-444.2,43.2,-139.9
20.375,349.7,-445.4,43.4,-141.1
20.408,349.7,-446.2,43.4,-141.9
20.442,349.7,-446,43.4,-141.7
20.476,349.7,-445.9,43.4,-141.6
20.51,349.7,-445.8,43.4,-141.5
20.544,349.7,-445.8,43.4,-141.5
20.578,349.8,-445.9,43.5,-141.6
20.612,349.9,-446.1,43.6,-141.8
20.645,349.9,-446.3,43.6,-142
20.679,349.7,-446.7,43.4,-142.4
20.713,349,-447.2,42.7,-142.9
20.747,348.1,-447.9,41.8,-143.6
20.781,346.7,-448.4,40.4,-144.1
20.815,345.8,-448.8,39.5,-144.5
20.848,345.1,-448.9,38.8,-144.6
20.882,345,-448.5,38.7,-144.2
20.916,345.3,-448.4,39,-144.1
20.95,346.3,-447.5,40,-143.2
20.984,346.9,-447.1,40.6,-142.8
21.018,346.7,-446.7,40.4,-142.4
21.052,346.3,-446.4,40,-142.1
21.085,345.1,-446,38.8,-141.7
21.119,344.2,-445.4,37.9,-141.1
21.153,343.5,-444.9,37.2,-140.6
21.187,343.1,-444.1,36.8,-139.8
21.221,342.8,-442.6,36.5,-138.3
21.255,342.3,-441,36,-136.7
21.288,341.3,-439.4,35,-135.1
21.322,340.1,-437.6,33.8,-133.3
21.356,338.5,-435.6,32.2,-131.3
21.39,336.7,-433.3,30.4,-129
21.424,333.8,-428.3,27.5,-124
21.458,332.6,-425.7,26.3,-121.4
21.491,331.2,-422.6,24.9,-118.3
21.525,330.1,-419.5,23.8,-115.2
21.559,328.8,-416.5,22.5,-112.2
21.593,327.4,-413.7,21.1,-109.4
21.627,326.1,-410.3,19.8,-106
21.661,325,-407.1,18.7,-102.8
21.695,323.9,-403.8,17.6,-99.5
21.728,322.4,-400.3,16.1,-96
21.762,321.4,-396.9,15.1,-92.6
21.796,320.5,-393.8,14.2,-89.5
21.83,319.3,-390.8,13,-86.5
21.864,318.5,-388.3,12.2,-84
21.898,318.2,-387,11.9,-82.7
21.931,318.4,-386.2,12.1,-81.9
21.965,318.5,-386,12.2,-81.7
21.999,318.5,-385.9,12.2,-81.6
22.033,318.4,-385.8,12.1,-81.5
