t,x,y,nx,ny
8.697,324,-375.7,19.1,-64.2
8.731,323.9,-376,19,-64.5
8.765,324,-376.1,19.1,-64.6
8.799,324.1,-376.3,19.2,-64.8
8.833,324.2,-376.4,19.3,-64.9
8.866,324.3,-376.5,19.4,-65
8.9,324.3,-376.6,19.4,-65.1
8.934,324.4,-376.8,19.5,-65.3
8.968,324.5,-376.9,19.6,-65.4
9.002,324.5,-377.1,19.6,-65.6
9.036,324,-377.7,19.1,-66.2
9.069,323.4,-378.9,18.5,-67.4
9.103,322,-379.5,17.1,-68
9.137,320.9,-380.3,16,-68.8
9.171,320.5,-380.6,15.6,-69.1
9.205,320.6,-380.4,15.7,-68.9
9.239,321.1,-380.4,16.2,-68.9
9.273,321.7,-380.1,16.8,-68.6
9.306,322.3,-379.7,17.4,-68.2
9.34,322.3,-380.1,17.4,-68.6
9.374,321.8,-380.2,16.9,-68.7
9.408,320.8,-379.9,15.9,-68.4
9.442,319.8,-379.7,14.9,-68.2
9.476,319.3,-378.6,14.4,-67.1
9.509,318.7,-377.1,13.8,-65.6
9.543,318,-375.5,13.1,-64
9.577,317.2,-373.6,12.3,-62.1
9.611,315.9,-371.8,11,-60.3
9.645,314.3,-369.7,9.4,-58.2
9.679,312.6,-367.3,7.7,-55.8
9.712,310.7,-364.7,5.8,-53.2
9.746,309.3,-361.8,4.4,-50.3
9.78,307.6,-359.3,2.7,-47.8
9.814,306.5,-356.6,1.6,-45.1
9.848,305.3,-353.6,0.4,-42.1
9.882,303.7,-350.5,-1.2,-39
9.915,301.7,-347.5,-3.2,-36
9.949,300.1,-344.5,-4.8,-33
9.983,298.4,-341.4,-6.5,-29.9
10.017,297,-338,-7.9,-26.5
10.051,295.6,-334.5,-9.3,-23
10.085,294.4,-330.9,-10.5,-19.4
10.119,293.1,-327.5,-11.8,-16
10.152,291.9,-324.2,-13,-12.7
10.186,290.6,-321.1,-14.3,-9.6
10.22,289.4,-318,-15.5,-6.5
10.254,288.6,-316.2,-16.3,-4.7
10.288,288.4,-315.3,-16.5,-3.8
10.322,288.3,-315.1,-16.6,-3.6
10.355,288.2,-315,-16.7,-3.5
10.389,288,-314.9,-16.9,-3.4
10.423,288,-314.7,-16.9,-3.2
10.457,288.1,-314.6,-16.8,-3.1
10.491,287.6,-314.7,-17.3,-3.2
10.525,286.7,-315.6,-18.2,-4.1
10.558,285.1,-317,-19.8,-5.5
10.592,283.7,-318.4,-21.2,-6.9
10.626,282.8,-319.9,-22.1,-8.4
10.66,283.2,-321.7,-21.7,-10.2
10.694,284.3,-324.2,-20.6,-12.7
10.728,286.8,-327,-18.1,-15.5
10.762,289.1,-330.2,-15.8,-18.7
10.795,291.5,-334.5,-13.4,-23
10.829,293.4,-339.2,-11.5,-27.7
10.863,295.2,-343.8,-9.7,-32.3
10.897,296.7,-347.4,-8.2,-35.9
10.931,298.2,-350.3,-6.7,-38.8
10.965,299.4,-352.9,-5.5,-41.4
10.998,300.7,-356,-4.2,-44.5
11.032,302.1,-359.5,-2.8,-48
11.066,304.4,-363.6,-0.5,-52.1
11.1,306.4,-367,1.5,-55.5
11.134,308.8,-369.8,3.9,-58.3
11.168,311,-372.1,6.1,-60.6
11.201,312.4,-374.5,7.5,-63
11.235,314.1,-377.2,9.2,-65.7
11.269,315.4,-379.8,10.5,-68.3
11.303,317.4,-382.2,12.5,-70.7
11.337,319.5,-384.8,14.6,-73.3
11.371,321.7,-387.2,16.8,-75.7
11.404,323,-389.5,18.1,-78
11.438,324.7,-391.7,19.8,-80.2
11.472,326.1,-393.9,21.2,-82.4
11.506,327.3,-396.1,22.4,-84.6
11.54,328.9,-398.3,24,-86.8
11.574,330.2,-400,25.3,-88.5
11.608,331,-401.1,26.1,-89.6
11.641,331.4,-402.5,26.5,-91
11.675,331.2,-402.4,26.3,-90.9
11.709,331.1,-402.3,26.2,-90.8
11.743,331.1,-402.2,26.2,-90.7
11.777,331,-402.1,26.1,-90.6
11.811,331.1,-402.2,26.2,-90.7
11.844,331.1,-402.2,26.2,-90.7
11.878,331.2,-402.3,26.3,-90.8
11.912,331.3,-402.4,26.4,-90.9
11.946,331.1,-402.6,26.2,-91.1
11.98,330.7,-403,25.8,-91.5
12.014,330.1,-403.8,25.2,-92.3
12.047,328.8,-404.7,23.9,-93.2
12.081,327.8,-405.8,22.9,-94.3
12.115,327.2,-405.8,22.3,-94.3
12.149,326.9,-404.8,22,-93.3
12.183,327.5,-404,22.6,-92.5
12.217,328.1,-402.6,23.2,-91.1
12.251,327.9,-401.6,23,-90.1
12.284,327.5,-401.3,22.6,-89.8
12.318,326.8,-400.5,21.9,-89
12.352,325.6,-399.7,20.7,-88.2
12.386,324.5,-398.9,19.6,-87.4
12.42,323.4,-397.2,18.5,-85.7
12.454,322.7,-395.7,17.8,-84.2
12.487,321.9,-393.5,17,-82
12.521,321,-391.4,16.1,-79.9
12.555,320.1,-389,15.2,-77.5
12.589,318.1,-386.5,13.2,-75
12.623,315.9,-384.4,11,-72.9
12.657,312.5,-379.2,7.6,-67.7
12.69,310.6,-376.3,5.7,-64.8
12.724,309.8,-373.6,4.9,-62.1
12.758,309,-370.5,4.1,-59
12.792,307.7,-367.6,2.8,-56.1
12.826,306.1,-364.7,1.2,-53.2
12.86,304.8,-361.5,-0.1,-50
12.894,303.2,-358.5,-1.7,-47
12.927,301.4,-354.8,-3.5,-43.3
12.961,300,-351.5,-4.9,-40
12.995,298.7,-348.2,-6.2,-36.7
13.029,297.2,-344.5,-7.7,-33
13.063,296.3,-340.8,-8.6,-29.3
13.097,295,-337.6,-9.9,-26.1
13.13,294.3,-334.8,-10.6,-23.3
13.164,293.6,-333.3,-11.3,-21.8
13.198,293.1,-332.3,-11.8,-20.8
13.232,293,-332.4,-11.9,-20.9
13.266,293,-332.6,-11.9,-21.1
13.3,292.9,-332.6,-12,-21.1
13.333,292.8,-332.6,-12.1,-21.1
13.367,292.8,-332.7,-12.1,-21.2
13.401,292.7,-332.8,-12.2,-21.3
13.435,292.3,-333,-12.6,-21.5
13.469,291.4,-333.6,-13.5,-22.1
13.503,289.8,-334.8,-15.1,-23.3
13.536,288.4,-336.1,-16.5,-24.6
13.57,287.7,-337.7,-17.2,-26.2
13.604,288.1,-339.5,-16.8,-28
13.638,289.3,-341.7,-15.6,-30.2
13.672,291.1,-344.7,-13.8,-33.2
13.706,293.4,-348.1,-11.5,-36.6
13.74,295.8,-352,-9.1,-40.5
13.773,297.9,-356.7,-7,-45.2
13.807,299.7,-361.4,-5.2,-49.9
13.841,301.3,-364.9,-3.6,-53.4
13.875,302.9,-368.1,-2,-56.6
13.909,304.3,-370.6,-0.6,-59.1
13.943,305.7,-373.6,0.8,-62.1
13.976,307.5,-377,2.6,-65.5
14.01,309.2,-380.4,4.3,-68.9
14.044,311.1,-383.8,6.2,-72.3
14.078,313.2,-386.3,8.3,-74.8
14.112,315,-388.4,10.1,-76.9
14.146,316.3,-390.9,11.4,-79.4
14.179,317.6,-393.4,12.7,-81.9
14.213,319.2,-396.5,14.3,-85
14.247,321.3,-398.9,16.4,-87.4
14.281,323.3,-401.5,18.4,-90
14.315,325.5,-403.5,20.6,-92
14.349,327.5,-405.6,22.6,-94.1
14.383,328.6,-408,23.7,-96.5
14.416,330,-410.1,25.1,-98.6
14.45,331.4,-412.2,26.5,-100.7
14.484,332.8,-414.1,27.9,-102.6
14.518,334.3,-415.9,29.4,-104.4
14.552,335.1,-417.1,30.2,-105.6
14.586,335.5,-418.2,30.6,-106.7
14.619,335.5,-418.6,30.6,-107.1
14.653,335.5,-418.6,30.6,-107.1
14.687,335.6,-418.6,30.7,-107.1
14.721,335.6,-418.6,30.7,-107.1
14.755,335.8,-418.6,30.9,-107.1
14.789,335.8,-418.6,30.9,-107.1
14.822,335.8,-418.8,30.9,-107.3
14.856,335.9,-418.9,31,-107.4
14.89,335.9,-419.2,31,-107.7
14.924,335.3,-419.9,30.4,-108.4
14.958,334.6,-420.9,29.7,-109.4
14.992,331.9,-421.8,27,-110.3
15.026,331,-421.8,26.1,-110.3
15.059,330.5,-421.2,25.6,-109.7
15.093,330.8,-420.5,25.9,-109
15.127,331.2,-419.7,26.3,-108.2
15.161,331.6,-418.5,26.7,-107
15.195,331.8,-418.1,26.9,-106.6
15.229,331.6,-417.6,26.7,-106.1
15.262,330.1,-416.7,25.2,-105.2
15.296,329.3,-415.5,24.4,-104
15.33,328.2,-414.2,23.3,-102.7
15.364,327.3,-412.6,22.4,-101.1
15.398,326.7,-410.7,21.8,-99.2
15.432,326,-408.6,21.1,-97.1
15.465,324.6,-406.8,19.7,-95.3
15.499,322.9,-404.5,18,-93
15.533,321.3,-402.2,16.4,-90.7
15.567,319.2,-399.8,14.3,-88.3
15.601,317.5,-397.3,12.6,-85.8
15.635,315.8,-394.8,10.9,-83.3
15.668,314.7,-391.8,9.8,-80.3
15.702,313.5,-388.6,8.6,-77.1
15.736,312.5,-385.7,7.6,-74.2
15.77,310.8,-382.7,5.9,-71.2
15.804,309.6,-380,4.7,-68.5
15.838,307.9,-377,3,-65.5
15.872,306.3,-373.6,1.4,-62.1
15.905,304.8,-370,-0.1,-58.5
15.939,303.4,-366.6,-1.5,-55.1
15.973,301.9,-362.9,-3,-51.4
16.007,300.7,-359.7,-4.2,-48.2
16.041,299.7,-356.4,-5.2,-44.9
16.075,298.5,-353.2,-6.4,-41.7
16.108,297.6,-350.9,-7.3,-39.4
16.142,297.3,-349.9,-7.6,-38.4
16.176,297.5,-349.7,-7.4,-38.2
16.21,297.6,-349.6,-7.3,-38.1
16.244,297.5,-349.8,-7.4,-38.3
16.278,297.5,-349.7,-7.4,-38.2
16.311,297.6,-349.8,-7.3,-38.3
16.345,297.7,-349.8,-7.2,-38.3
16.379,297.4,-349.9,-7.5,-38.4
16.413,297,-350.3,-7.9,-38.8
16.447,295.3,-351.3,-9.6,-39.8
16.481,294.1,-352.3,-10.8,-40.8
16.515,293.4,-353.3,-11.5,-41.8
16.548,292.9,-354.8,-12,-43.3
16.582,293.5,-356.7,-11.4,-45.2
16.616,294.3,-359.3,-10.6,-47.8
16.65,296.1,-362.1,-8.8,-50.6
16.684,298.2,-365.4,-6.7,-53.9
16.718,299.9,-369.4,-5,-57.9
16.751,301.9,-374.2,-3,-62.7
16.785,304.3,-378.7,-0.6,-67.2
16.819,306,-382.6,1.1,-71.1
16.853,307.6,-386,2.7,-74.5
16.887,309.3,-388.8,4.4,-77.3
16.921,310.6,-391.3,5.7,-79.8
16.954,312.3,-395.1,7.4,-83.6
16.988,313.9,-398.3,9,-86.8
17.022,315.7,-401.3,10.8,-89.8
17.056,317.8,-403.7,12.9,-92.2
17.09,319.4,-406.3,14.5,-94.8
17.124,321.2,-409.3,16.3,-97.8
17.158,322.5,-411.9,17.6,-100.4
17.191,324.5,-414.7,19.6,-103.2
17.225,326.6,-417.1,21.7,-105.6
17.259,328.7,-419,23.8,-107.5
17.293,330.5,-421.5,25.6,-110
17.327,333.3,-425.7,28.4,-114.2
17.361,334.6,-428,29.7,-116.5
17.394,336,-430.1,31.1,-118.6
17.428,337.5,-432.3,32.6,-120.8
17.462,338.8,-433.8,33.9,-122.3
17.496,339.4,-435.2,34.5,-123.7
17.53,339.6,-435.9,34.7,-124.4
17.564,339.3,-435.7,34.4,-124.2
17.597,339.2,-435.6,34.3,-124.1
17.631,339.2,-435.7,34.3,-124.2
17.665,339.1,-435.5,34.2,-124
17.699,339.1,-435.6,34.2,-124.1
17.733,339.1,-435.6,34.2,-124.1
17.767,339.2,-435.6,34.3,-124.1
17.8,339.3,-435.6,34.4,-124.1
17.834,339.1,-435.9,34.2,-124.4
17.868,338.8,-436.3,33.9,-124.8
17.902,337.9,-437.3,33,-125.8
17.936,336.8,-438,31.9,-126.5
17.97,335.5,-438.5,30.6,-127
18.004,334.4,-438.9,29.5,-127.4
18.037,334,-438.5,29.1,-127
18.071,334.2,-438.2,29.3,-126.7
18.105,335.3,-437.1,30.4,-125.6
18.139,335.8,-436.5,30.9,-125
18.173,335.8,-436.4,30.9,-124.9
18.207,335.2,-435.9,30.3,-124.4
18.24,334,-435.4,29.1,-123.9
18.274,332.6,-434.8,27.7,-123.3
18.308,331.9,-433.7,27,-122.2
18.342,331.2,-432.3,26.3,-120.8
18.376,330.6,-430.4,25.7,-118.9
18.41,330.1,-428.2,25.2,-116.7
18.443,329,-426.2,24.1,-114.7
18.477,327.7,-423.9,22.8,-112.4
18.511,325.5,-421.6,20.6,-110.1
18.545,323.8,-418.8,18.9,-107.3
18.579,321.8,-416.4,16.9,-104.9
18.613,320.7,-413.9,15.8,-102.4
18.647,319.3,-411,14.4,-99.5
18.68,318.1,-408.3,13.2,-96.8
18.714,317.2,-405.1,12.3,-93.6
18.748,315.8,-402,10.9,-90.5
18.782,314.3,-399,9.4,-87.5
18.816,312.9,-395.5,8,-84
18.85,311.2,-392.1,6.3,-80.6
18.883,309.6,-388.7,4.7,-77.2
18.917,308.4,-385.3,3.5,-73.8
18.951,307.1,-381.7,2.2,-70.2
18.985,306,-378.2,1.1,-66.7
19.019,304.9,-375,0,-63.5
19.053,304,-371.8,-0.9,-60.3
19.086,303.3,-370.2,-1.6,-58.7
19.12,303,-369.3,-1.9,-57.8
19.154,303,-369.5,-1.9,-58
19.188,302.8,-369.6,-2.1,-58.1
19.222,302.6,-369.7,-2.3,-58.2
19.256,302.4,-369.5,-2.5,-58
19.29,302.7,-369.6,-2.2,-58.1
19.323,302.6,-369.6,-2.3,-58.1
19.357,302.5,-369.7,-2.4,-58.2
19.391,301.4,-370.3,-3.5,-58.8
19.425,299.6,-371.5,-5.3,-60
19.459,298.2,-372.9,-6.7,-61.4
19.493,297.2,-374.5,-7.7,-63
19.526,297.7,-376.3,-7.2,-64.8
19.56,298.7,-378.6,-6.2,-67.1
19.594,300.6,-381.4,-4.3,-69.9
19.628,303,-384.5,-1.9,-73
19.662,305,-388.3,0.1,-76.8
19.696,308.6,-397.5,3.7,-86
19.729,310.8,-401.6,5.9,-90.1
19.763,312.6,-404.8,7.7,-93.3
19.797,314,-407.6,9.1,-96.1
19.831,315.3,-410.4,10.4,-98.9
19.865,316.7,-413.2,11.8,-101.7
19.899,318.4,-416.5,13.5,-105
19.932,320.4,-419.9,15.5,-108.4
19.966,322.5,-423.1,17.6,-111.6
20,324.8,-425.5,19.9,-114
20.034,326.8,-428.2,21.9,-116.7
20.068,328.6,-430.8,23.7,-119.3
20.102,330.2,-433.1,25.3,-121.6
20.136,331.9,-435.6,27,-124.1
20.169,333.7,-437.9,28.8,-126.4
20.203,335.7,-440.2,30.8,-128.7
20.237,337.3,-442.3,32.4,-130.8
20.271,338.8,-444.6,33.9,-133.1
20.305,340.2,-447.1,35.3,-135.6
20.339,341.8,-449.2,36.9,-137.7
20.372,343.5,-451.2,38.6,-139.7
20.406,344.7,-452.4,39.8,-140.9
20.44,345.5,-453.7,40.6,-142.2
20.474,346.1,-454.6,41.2,-143.1
20.508,345.7,-454.8,40.8,-143.3
20.542,345.5,-455,40.6,-143.5
20.575,345.5,-455.1,40.6,-143.6
20.609,345.5,-455.2,40.6,-143.7
20.643,345.5,-455.3,40.6,-143.8
20.677,345.6,-455.3,40.7,-143.8
20.711,345.7,-455.5,40.8,-144
20.745,345.8,-455.6,40.9,-144.1
20.779,345.5,-455.8,40.6,-144.3
20.812,345.4,-456.1,40.5,-144.6
20.846,344.2,-457.2,39.3,-145.7
20.88,343.1,-457.5,38.2,-146
20.914,341.7,-458.2,36.8,-146.7
20.948,340.4,-458.1,35.5,-146.6
20.982,340.2,-457.2,35.3,-145.7
21.015,340.4,-456.1,35.5,-144.6
21.049,340.5,-454.8,35.6,-143.3
21.083,341.3,-453.8,36.4,-142.3
21.117,341,-453.2,36.1,-141.7
21.151,340.6,-452.2,35.7,-140.7
21.185,339.2,-451.6,34.3,-140.1
21.218,337.6,-450.4,32.7,-138.9
21.252,336.4,-448.8,31.5,-137.3
21.286,335.5,-447.2,30.6,-135.7
21.32,334.4,-445.3,29.5,-133.8
21.354,333.8,-443,28.9,-131.5
21.388,332.8,-441.4,27.9,-129.9
21.422,331.5,-438.8,26.6,-127.3
21.455,330,-436.5,25.1,-125
21.489,328.2,-434,23.3,-122.5
21.523,326.2,-431.6,21.3,-120.1
21.557,324.7,-429,19.8,-117.5
21.591,323,-426.3,18.1,-114.8
21.625,321.9,-423.6,17,-112.1
21.658,321.1,-420.6,16.2,-109.1
21.692,320,-417.1,15.1,-105.6
21.726,318.8,-413.8,13.9,-102.3
21.76,317.1,-410.5,12.2,-99
21.794,315.7,-407.1,10.8,-95.6
21.828,314.3,-403.6,9.4,-92.1
21.861,312.8,-400.1,7.9,-88.6
21.895,311.6,-396.9,6.7,-85.4
21.929,310.3,-393.3,5.4,-81.8
21.963,309.4,-389.9,4.5,-78.4
21.997,307.9,-386.7,3,-75.2
