t,x,y,nx,ny
23.963,333,-453.3,33.7,-142.9
23.997,331.6,-452.3,32.3,-141.9
24.031,330.6,-450.8,31.3,-140.4
24.065,329.7,-449.3,30.4,-138.9
24.098,328.9,-447,29.6,-136.6
24.132,328.5,-444.8,29.2,-134.4
24.166,327.7,-442.4,28.4,-132
24.2,326,-439.9,26.7,-129.5
24.234,324.2,-437.6,24.9,-127.2
24.268,321.8,-435.5,22.5,-125.1
24.301,320.1,-432.9,20.8,-122.5
24.335,318.6,-429.9,19.3,-119.5
24.369,317.5,-426.9,18.2,-116.5
24.403,316.8,-423.9,17.5,-113.5
24.437,315.5,-421.1,16.2,-110.7
24.471,314.2,-417.5,14.9,-107.1
24.505,312.8,-414.1,13.5,-103.7
24.538,311.4,-410.7,12.1,-100.3
24.572,309.7,-407.4,10.4,-97
24.606,308.3,-403.7,9,-93.3
24.64,306.9,-400.4,7.6,-90
24.674,305.8,-397.1,6.5,-86.7
24.708,304.3,-393.8,5,-83.4
24.741,303.4,-390.4,4.1,-80
24.775,302.5,-387.9,3.2,-77.5
24.809,302.1,-386.9,2.8,-76.5
24.843,301.6,-386.6,2.3,-76.2
24.877,301.7,-386.7,2.4,-76.3
24.911,301.6,-386.7,2.3,-76.3
24.945,301.5,-386.8,2.2,-76.4
24.978,301.6,-386.8,2.3,-76.4
25.012,301.7,-386.8,2.4,-76.4
25.046,301.6,-386.8,2.3,-76.4
25.08,301.1,-387.1,1.8,-76.7
25.114,299.1,-387.9,-0.2,-77.5
25.148,298.1,-389.3,-1.2,-78.9
25.181,296.9,-390.4,-2.4,-80
25.215,296.4,-391.9,-2.9,-81.5
25.249,297.4,-393.9,-1.9,-83.5
25.283,298.5,-396.1,-0.8,-85.7
25.317,300.5,-398.8,1.2,-88.4
25.351,302.4,-402.2,3.1,-91.8
25.385,304.1,-406.4,4.8,-96
25.418,306.1,-410.7,6.8,-100.3
25.452,308.1,-415,8.8,-104.6
25.486,310.2,-418.9,10.9,-108.5
25.52,311.7,-422,12.4,-111.6
25.554,313.4,-424.1,14.1,-113.7
25.588,315.5,-429.7,16.2,-119.3
25.621,317.2,-433.6,17.9,-123.2
25.655,319.1,-436.9,19.8,-126.5
25.689,321.1,-440,21.8,-129.6
25.723,323.5,-442.3,24.2,-131.9
25.757,325.1,-444.6,25.8,-134.2
25.791,326.8,-447.4,27.5,-137
25.825,328,-450,28.7,-139.6
25.858,329.4,-452.1,30.1,-141.7
25.892,331.6,-454.2,32.3,-143.8
25.926,333.3,-456.4,34,-146
25.96,335,-458.9,35.7,-148.5
25.994,336.4,-461.4,37.1,-151
26.028,338.1,-463.7,38.8,-153.3
26.061,339.5,-465.2,40.2,-154.8
26.095,341.4,-467.2,42.1,-156.8
26.129,342.6,-468.6,43.3,-158.2
26.163,343.2,-470.2,43.9,-159.8
26.197,343.3,-471.2,44,-160.8
26.231,343.2,-471.1,43.9,-160.7
26.265,343.1,-470.9,43.8,-160.5
26.298,343.1,-470.7,43.8,-160.3
26.332,343.1,-470.7,43.8,-160.3
26.366,343.1,-470.7,43.8,-160.3
26.4,343.1,-470.9,43.8,-160.5
26.434,343.1,-470.9,43.8,-160.5
26.468,343.1,-471,43.8,-160.6
26.501,342.9,-471.3,43.6,-160.9
26.535,342.5,-471.9,43.2,-161.5
26.569,341.8,-472.9,42.5,-162.5
26.603,340.1,-473.6,40.8,-163.2
26.637,339,-474,39.7,-163.6
26.671,338.2,-474.2,38.9,-163.8
26.705,337.7,-473.6,38.4,-163.2
26.738,338.2,-472.7,38.9,-162.3
26.772,338.8,-471.4,39.5,-161
26.806,339.5,-470.8,40.2,-160.4
26.84,339.5,-470.3,40.2,-159.9
26.874,338.7,-469.8,39.4,-159.4
26.908,337.7,-469.3,38.4,-158.9
26.941,336.3,-468.7,37,-158.3
26.975,335.7,-467.5,36.4,-157.1
27.009,334.9,-466.1,35.6,-155.7
27.043,334.1,-464.1,34.8,-153.7
27.077,333.2,-461.8,33.9,-151.4
27.111,331.7,-459.8,32.4,-149.4
27.145,330,-457.3,30.7,-146.9
27.178,328,-455,28.7,-144.6
27.212,326.3,-452.4,27,-142
27.246,324.4,-449.8,25.1,-139.4
27.28,323.2,-447.2,23.9,-136.8
27.314,322,-444.4,22.7,-134
27.348,320.8,-441,21.5,-130.6
27.381,319.6,-437.8,20.3,-127.4
27.415,318.2,-434.7,18.9,-124.3
27.449,316.6,-431.6,17.3,-121.2
27.483,315,-428.4,15.7,-118
27.517,313.6,-425.3,14.3,-114.9
27.551,312.3,-422.2,13,-111.8
27.585,311.4,-419.3,12.1,-108.9
27.618,310.4,-415.9,11.1,-105.5
27.652,309,-412.5,9.7,-102.1
27.686,308.1,-409.1,8.8,-98.7
27.72,307.2,-406.7,7.9,-96.3
27.754,306.3,-405.1,7,-94.7
27.788,306,-404.4,6.7,-94
27.821,305.7,-404.2,6.4,-93.8
27.855,305.4,-404,6.1,-93.6
27.889,305.2,-403.9,5.9,-93.5
27.923,305.2,-403.9,5.9,-93.5
27.957,305.2,-403.9,5.9,-93.5
27.991,305.1,-403.8,5.8,-93.4
28.025,305,-403.8,5.7,-93.4
28.058,304.3,-404.3,5,-93.9
28.092,303,-405.2,3.7,-94.8
28.126,301.9,-406.6,2.6,-96.2
28.16,301.3,-407.8,2,-97.4
28.194,301.4,-409.8,2.1,-99.4
28.228,302.2,-412.1,2.9,-101.7
28.261,303.5,-414.6,4.2,-104.2
28.295,305.4,-417.7,6.1,-107.3
28.329,307.4,-421.4,8.1,-111
28.363,309.3,-425.5,10,-115.1
28.397,311.4,-430.3,12.1,-119.9
28.431,313.6,-434.8,14.3,-124.4
28.465,315.5,-438.5,16.2,-128.1
28.498,317.2,-441,17.9,-130.6
28.532,318.1,-443.3,18.8,-132.9
28.566,319.5,-446,20.2,-135.6
28.6,320.9,-449.2,21.6,-138.8
28.634,322.9,-452.4,23.6,-142
28.668,324.9,-455.7,25.6,-145.3
28.701,327.3,-458.5,28,-148.1
28.735,329.5,-460.8,30.2,-150.4
28.769,331.1,-463.2,31.8,-152.8
28.803,332.9,-465.7,33.6,-155.3
28.837,334.1,-467.8,34.8,-157.4
28.871,336.1,-470,36.8,-159.6
28.905,337.8,-472.6,38.5,-162.2
28.938,339.7,-475.1,40.4,-164.7
28.972,341.3,-477.2,42,-166.8
29.006,343,-479.3,43.7,-168.9
29.04,344.5,-481,45.2,-170.6
29.074,346.1,-482.7,46.8,-172.3
29.108,347.4,-484.1,48.1,-173.7
29.141,348.1,-485.6,48.8,-175.2
29.175,348.2,-486.6,48.9,-176.2
29.209,348,-487.3,48.7,-176.9
29.243,347.7,-487.4,48.4,-177
29.277,347.8,-487.4,48.5,-177
29.311,347.9,-487.3,48.6,-176.9
29.345,347.9,-487.3,48.6,-176.9
29.378,347.8,-487.3,48.5,-176.9
29.412,348,-487.6,48.7,-177.2
29.446,347.9,-487.7,48.6,-177.3
29.48,347.9,-487.9,48.6,-177.5
29.514,347.4,-488.5,48.1,-178.1
29.548,346.7,-489.4,47.4,-179
29.581,345.4,-490,46.1,-179.6
29.615,344.4,-490.8,45.1,-180.4
29.649,343.8,-491,44.5,-180.6
29.683,343.5,-490.8,44.2,-180.4
29.717,344,-490.4,44.7,-180
29.751,344.5,-489.9,45.2,-179.5
29.785,345.5,-489.2,46.2,-178.8
29.818,345.3,-489,46,-178.6
29.852,344.6,-488.7,45.3,-178.3
29.886,343.6,-488.3,44.3,-177.9
29.92,342.7,-487.7,43.4,-177.3
29.954,341.6,-487,42.3,-176.6
29.988,341,-485.5,41.7,-175.1
30.021,340.6,-483.8,41.3,-173.4
30.055,339.9,-482.1,40.6,-171.7
30.089,338.3,-480.2,39,-169.8
30.123,336.4,-478,37.1,-167.6
30.157,332.6,-473.4,33.3,-163
30.191,330.8,-470.7,31.5,-160.3
30.225,329.6,-467.9,30.3,-157.5
30.258,328.3,-465.1,29,-154.7
30.292,327.2,-462.3,27.9,-151.9
30.326,326.1,-459.4,26.8,-149
30.36,324.7,-456.1,25.4,-145.7
30.394,323.1,-452.9,23.8,-142.5
30.428,321.6,-450,22.3,-139.6
30.461,320.1,-446.9,20.8,-136.5
30.495,318.4,-443.5,19.1,-133.1
30.529,317,-440,17.7,-129.6
30.563,315.7,-436.8,16.4,-126.4
30.597,314.7,-433.5,15.4,-123.1
30.631,313.9,-430.3,14.6,-119.9
30.665,312.9,-427.4,13.6,-117
30.698,312.6,-425.8,13.3,-115.4
30.732,312.7,-425.3,13.4,-114.9
30.766,312.8,-425.3,13.5,-114.9
30.8,312.7,-425.3,13.4,-114.9
30.834,312.6,-425.3,13.3,-114.9
30.868,312.7,-425.4,13.4,-115
30.901,312.8,-425.4,13.5,-115
30.935,312.8,-425.3,13.5,-114.9
30.969,312.7,-425.2,13.4,-114.8
31.003,311.9,-425.8,12.6,-115.4
31.037,310.5,-426.9,11.2,-116.5
31.071,308.8,-428.2,9.5,-117.8
31.105,307.8,-429.7,8.5,-119.3
31.138,307.5,-431.7,8.2,-121.3
31.172,308.5,-433.9,9.2,-123.5
31.206,310.2,-436.4,10.9,-126
31.24,312.4,-439.4,13.1,-129
31.274,314.9,-442.5,15.6,-132.1
31.308,316.9,-447,17.6,-136.6
31.341,318.7,-451.6,19.4,-141.2
31.375,320.1,-456.3,20.8,-145.9
31.409,321.8,-460.1,22.5,-149.7
31.443,323.5,-462.6,24.2,-152.2
31.477,324.6,-464.7,25.3,-154.3
31.511,326.2,-467.4,26.9,-157
31.545,327.8,-470.5,28.5,-160.1
31.578,329.4,-474,30.1,-163.6
31.612,331.3,-477.1,32,-166.7
31.646,333.4,-480,34.1,-169.6
31.68,335.5,-482,36.2,-171.6
31.714,337.1,-484.4,37.8,-174
31.748,338.8,-486.8,39.5,-176.4
31.781,340.5,-489.2,41.2,-178.8
31.815,342.5,-491.1,43.2,-180.7
31.849,344.2,-493.4,44.9,-183
31.883,346.2,-495.7,46.9,-185.3
31.917,347.5,-498.2,48.2,-187.8
31.951,349.3,-500.5,50,-190.1
31.985,350.8,-502.3,51.5,-191.9
32.018,352.6,-504,53.3,-193.6
32.052,353.8,-505.5,54.5,-195.1
32.086,354.3,-506.9,55,-196.5
32.12,354.7,-507.7,55.4,-197.3
32.154,354.5,-507.9,55.2,-197.5
32.188,354.2,-508.1,54.9,-197.7
32.221,354.3,-508.3,55,-197.9
32.255,354.3,-508.5,55,-198.1
32.289,354.3,-508.6,55,-198.2
32.323,354.4,-508.7,55.1,-198.3
32.357,354.4,-508.9,55.1,-198.5
32.391,354.5,-509.2,55.2,-198.8
32.425,353.7,-510.1,54.4,-199.7
32.458,352.9,-510.8,53.6,-200.4
32.492,351.4,-511.7,52.1,-201.3
32.526,350.3,-512,51,-201.6
32.56,349.7,-512.5,50.4,-202.1
32.594,349.4,-512.1,50.1,-201.7
32.628,349.7,-511.8,50.4,-201.4
32.661,350.7,-510.9,51.4,-200.5
32.695,351,-510.5,51.7,-200.1
32.729,350.9,-510.5,51.6,-200.1
32.763,350,-510.1,50.7,-199.7
32.797,349,-509.6,49.7,-199.2
32.831,347.9,-509.1,48.6,-198.7
32.865,346.9,-508.1,47.6,-197.7
32.898,346.5,-506.9,47.2,-196.5
32.932,345.8,-505.3,46.5,-194.9
32.966,344.7,-503.5,45.4,-193.1
33,343.4,-501.6,44.1,-191.2
33.034,341.8,-499.6,42.5,-189.2
33.068,340.4,-497.5,41.1,-187.1
33.101,338.6,-495,39.3,-184.6
33.135,337.2,-492.6,37.9,-182.2
33.169,335.8,-490,36.5,-179.6
33.203,334.6,-487.2,35.3,-176.8
33.237,333.4,-484.2,34.1,-173.8
33.271,332.1,-481.2,32.8,-170.8
33.305,330.7,-478.3,31.4,-167.9
33.338,329.4,-475.1,30.1,-164.7
33.372,327.7,-471.8,28.4,-161.4
33.406,326.3,-468.3,27,-157.9
33.44,324.7,-465.2,25.4,-154.8
33.474,323.3,-461.9,24,-151.5
33.508,322.2,-458.4,22.9,-148
33.541,321.2,-455,21.9,-144.6
33.575,320.2,-452.1,20.9,-141.7
33.609,319.4,-449.8,20.1,-139.4
33.643,318.9,-448.4,19.6,-138
33.677,319.2,-447.7,19.9,-137.3
33.711,319.3,-447.5,20,-137.1
33.745,319.3,-447.3,20,-136.9
33.778,319.3,-447.2,20,-136.8
33.812,319.2,-447.1,19.9,-136.7
33.846,319.3,-447.1,20,-136.7
33.88,319.3,-447.1,20,-136.7
33.914,319.1,-447,19.8,-136.6
33.948,318.4,-447.6,19.1,-137.2
33.981,316.7,-448.8,17.4,-138.4
34.015,315.2,-450,15.9,-139.6
34.049,314,-451.4,14.7,-141
34.083,314.3,-453.2,15,-142.8
34.117,315.1,-455.3,15.8,-144.9
34.151,317.1,-457.7,17.8,-147.3
34.185,319,-460.8,19.7,-150.4
34.218,321.2,-464.1,21.9,-153.7
34.252,323.1,-468.7,23.8,-158.3
34.286,325,-473.6,25.7,-163.2
34.32,326.8,-477.8,27.5,-167.4
34.354,328.8,-480.7,29.5,-170.3
34.388,330.4,-483.1,31.1,-172.7
34.421,331.7,-485.4,32.4,-175
34.455,332.8,-488.3,33.5,-177.9
34.489,334.2,-491.8,34.9,-181.4
34.523,336.1,-495.3,36.8,-184.9
34.557,338,-498.5,38.7,-188.1
34.591,340.4,-501.2,41.1,-190.8
34.625,342,-503.3,42.7,-192.9
34.658,343.9,-505.7,44.6,-195.3
34.692,345.5,-508,46.2,-197.6
34.726,349.2,-512.8,49.9,-202.4
34.76,350.8,-515,51.5,-204.6
34.794,352.6,-517.4,53.3,-207
34.828,354.2,-519.4,54.9,-209
34.861,355.7,-521.4,56.4,-211
34.895,357.2,-523.1,57.9,-212.7
34.929,358.9,-525.4,59.6,-215
34.963,360.1,-526.6,60.8,-216.2
34.997,361,-528,61.7,-217.6
35.031,361.2,-528.7,61.9,-218.3
35.065,360.8,-529,61.5,-218.6
35.098,360.7,-529,61.4,-218.6
35.132,360.7,-528.9,61.4,-218.5
35.166,360.7,-528.9,61.4,-218.5
35.2,360.7,-528.9,61.4,-218.5
35.234,360.9,-529,61.6,-218.6
35.268,360.9,-528.9,61.6,-218.5
35.301,360.8,-529.3,61.5,-218.9
35.335,360.7,-529.6,61.4,-219.2
35.369,360.3,-530.1,61,-219.7
35.403,359.6,-530.9,60.3,-220.5
35.437,358.4,-531.2,59.1,-220.8
35.471,357.1,-531.7,57.8,-221.3
35.505,356.3,-532.3,57,-221.9
35.538,355.6,-531.7,56.3,-221.3
35.572,356,-530.8,56.7,-220.4
35.606,356.4,-530.1,57.1,-219.7
35.64,357.1,-529.1,57.8,-218.7
35.674,356.8,-528.7,57.5,-218.3
35.708,355.9,-528.4,56.6,-218
35.741,354.9,-527.6,55.6,-217.2
35.775,353.6,-527,54.3,-216.6
35.809,352.9,-526,53.6,-215.6
35.843,351.9,-524.2,52.6,-213.8
35.877,351.5,-522.2,52.2,-211.8
35.911,350.8,-520.4,51.5,-210
35.945,349.5,-518.6,50.2,-208.2
35.978,347.6,-516.4,48.3,-206
36.012,346,-514.2,46.7,-203.8
36.046,343.8,-511.7,44.5,-201.3
36.08,342.3,-508.9,43,-198.5
36.114,340.7,-506.5,41.4,-196.1
36.148,339.8,-504,40.5,-193.6
36.181,338.8,-500.9,39.5,-190.5
36.215,337.5,-497.8,38.2,-187.4
36.249,336.1,-494.7,36.8,-184.3
36.283,334.6,-492,35.3,-181.6
36.317,332.9,-488.8,33.6,-178.4
36.351,331.4,-485.4,32.1,-175
36.385,329.9,-482,30.6,-171.6
36.418,328.7,-478.6,29.4,-168.2
36.452,327.7,-475.2,28.4,-164.8
36.486,326.8,-471.8,27.5,-161.4
36.52,325.6,-468.6,26.3,-158.2
36.554,324.8,-466.4,25.5,-156
36.588,324.4,-465,25.1,-154.6
36.621,324.3,-464.6,25,-154.2
36.655,324.4,-464.8,25.1,-154.4
36.689,324.3,-464.9,25,-154.5
36.723,324.2,-465,24.9,-154.6
36.757,324.2,-464.8,24.9,-154.4
36.791,324.3,-465,25,-154.6
36.825,324.2,-465,24.9,-154.6
36.858,324.1,-465,24.8,-154.6
36.892,323.3,-465.6,24,-155.2
36.926,321.6,-466.7,22.3,-156.3
36.96,320,-468,20.7,-157.6
36.994,318.8,-471,19.5,-160.6
37.028,319.8,-472.8,20.5,-162.4
37.061,321.6,-475.6,22.3,-165.2
37.095,323.9,-478.5,24.6,-168.1
37.129,326,-482.2,26.7,-171.8
37.163,328,-486.7,28.7,-176.3
37.197,329.9,-491.4,30.6,-181
37.231,331.9,-495.6,32.6,-185.2
37.265,334.1,-498.8,34.8,-188.4
37.298,335.8,-501.2,36.5,-190.8
37.332,336.8,-503.4,37.5,-193
37.366,338.2,-506,38.9,-195.6
37.4,339.6,-509.2,40.3,-198.8
37.434,341.3,-512.5,42,-202.1
37.468,343.5,-515.6,44.2,-205.2
37.501,345.7,-518,46.4,-207.6
37.535,347.5,-520.2,48.2,-209.8
37.569,349.4,-522.7,50.1,-212.3
37.603,350.5,-525,51.2,-214.6
37.637,352.4,-527.3,53.1,-216.9
37.671,354.1,-529.5,54.8,-219.1
37.705,355.6,-531.5,56.3,-221.1
37.738,357.8,-533.8,58.5,-223.4
37.772,359.6,-536.1,60.3,-225.7
37.806,360.8,-537.7,61.5,-227.3
37.84,362.4,-539.3,63.1,-228.9
37.874,363.7,-541.1,64.4,-230.7
37.908,365.3,-542.5,66,-232.1
37.941,366,-543.8,66.7,-233.4
37.975,366,-544.6,66.7,-234.2
38.009,365.7,-544.9,66.4,-234.5
38.043,365.8,-545.1,66.5,-234.7
38.077,365.8,-545.2,66.5,-234.8
38.111,365.7,-544.9,66.4,-234.5
38.145,365.7,-545.4,66.4,-235
38.178,365.7,-545.4,66.4,-235
38.212,365.7,-545.5,66.4,-235.1
38.246,365.7,-545.7,66.4,-235.3
38.28,365.7,-546,66.4,-235.6
38.314,365.3,-546.3,66,-235.9
38.348,364.2,-547,64.9,-236.6
38.381,363.1,-547.7,63.8,-237.3
38.415,361.9,-548.2,62.6,-237.8
38.449,361.2,-548.9,61.9,-238.5
38.483,360.5,-548.5,61.2,-238.1
38.517,361.2,-547.8,61.9,-237.4
38.551,361.6,-546.2,62.3,-235.8
38.585,362,-545.4,62.7,-235
38.618,361.4,-544.9,62.1,-234.5
38.652,361,-544.3,61.7,-233.9
38.686,359.5,-543.5,60.2,-233.1
38.72,357.9,-542.6,58.6,-232.2
38.754,356.8,-541,57.5,-230.6
38.788,355.9,-539.3,56.6,-228.9
38.821,355.3,-537.3,56,-226.9
38.855,354.3,-535,55,-224.6
38.889,352.9,-533.2,53.6,-222.8
38.923,351.7,-530.8,52.4,-220.4
38.957,349.5,-529,50.2,-218.6
38.991,347.6,-526.4,48.3,-216
39.025,345.6,-523.8,46.3,-213.4
39.058,344.3,-521.1,45,-210.7
39.092,343.3,-518.4,44,-208
39.126,342.3,-515.5,43,-205.1
39.16,341.3,-512.9,42,-202.5
39.194,339.9,-509.6,40.6,-199.2
39.228,338.1,-506.7,38.8,-196.3
39.261,336.4,-503.7,37.1,-193.3
39.295,333.5,-496.8,34.2,-186.4
39.329,332.5,-493.4,33.2,-183
39.363,331.3,-490.1,32,-179.7
39.397,330,-486.8,30.7,-176.4
39.431,329,-483.7,29.7,-173.3
39.465,328.1,-481.2,28.8,-170.8
39.498,327.6,-480.2,28.3,-169.8
39.532,327.5,-479.8,28.2,-169.4
39.566,327.7,-479.9,28.4,-169.5
39.6,327.7,-480,28.4,-169.6
39.634,327.6,-480,28.3,-169.6
39.668,327.6,-480,28.3,-169.6
39.701,327.6,-479.9,28.3,-169.5
39.735,327.6,-479.9,28.3,-169.5
39.769,327.3,-480,28,-169.6
39.803,326.6,-480.6,27.3,-170.2
39.837,325,-481.5,25.7,-171.1
39.871,323.6,-483.1,24.3,-172.7
39.904,322.6,-484.3,23.3,-173.9
39.938,322.6,-485.5,23.3,-175.1
39.972,323.5,-487.3,24.2,-176.9
40.006,325.3,-489.9,26,-179.5
40.04,327.5,-493,28.2,-182.6
40.074,330,-496.8,30.7,-186.4
40.108,332.1,-501,32.8,-190.6
40.141,334.1,-505.9,34.8,-195.5
40.175,335.7,-509.9,36.4,-199.5
40.209,337.7,-513.9,38.4,-203.5
40.243,339.6,-516.4,40.3,-206
40.277,340.9,-518.3,41.6,-207.9
40.311,342.3,-520.8,43,-210.4
40.344,343.8,-524,44.5,-213.6
40.378,345.5,-527.2,46.2,-216.8
40.412,347.5,-530.6,48.2,-220.2
40.446,350.1,-532.9,50.8,-222.5
40.48,352.1,-535,52.8,-224.6
40.514,353.7,-537.1,54.4,-226.7
40.548,355.2,-539.6,55.9,-229.2
40.581,356.9,-542,57.6,-231.6
40.615,358.6,-544.1,59.3,-233.7
40.649,360.7,-546.1,61.4,-235.7
40.683,362.2,-548.6,62.9,-238.2
40.717,363.8,-550.6,64.5,-240.2
40.751,365.4,-552.4,66.1,-242
40.784,366.9,-554,67.6,-243.6
40.818,368.5,-555.9,69.2,-245.5
40.852,369.7,-557.2,70.4,-246.8
40.886,370.6,-558.5,71.3,-248.1
40.92,371,-559.4,71.7,-249
40.954,370.7,-559.5,71.4,-249.1
40.988,370.6,-559.3,71.3,-248.9
41.021,370.5,-559.2,71.2,-248.8
41.055,370.5,-559.1,71.2,-248.7
41.089,370.4,-559.1,71.1,-248.7
41.123,370.5,-559.1,71.2,-248.7
41.157,370.5,-559.1,71.2,-248.7
41.191,370.5,-559.3,71.2,-248.9
41.224,370.5,-559.6,71.2,-249.2
41.258,370,-560.1,70.7,-249.7
41.292,369.1,-561.1,69.8,-250.7
41.326,367.7,-561.6,68.4,-251.2
41.36,366.3,-561.9,67,-251.5
41.394,365.2,-562,65.9,-251.6
41.428,365,-561.1,65.7,-250.7
41.461,365.3,-560,66,-249.6
41.495,365.7,-558.8,66.4,-248.4
41.529,366.1,-557.7,66.8,-247.3
41.563,365.2,-555.9,65.9,-245.5
41.597,363.5,-555.3,64.2,-244.9
41.631,362.3,-554.2,63,-243.8
41.664,361.2,-552.9,61.9,-242.5
41.698,359.9,-550.5,60.6,-240.1
41.732,358.9,-548.6,59.6,-238.2
41.766,358.5,-546,59.2,-235.6
41.8,357.4,-543.9,58.1,-233.5
41.834,355.5,-541.7,56.2,-231.3
41.868,353.8,-539.4,54.5,-229
41.901,351.9,-537.1,52.6,-226.7
41.935,350.2,-534.8,50.9,-224.4
41.969,348.6,-532.4,49.3,-222
42.003,347.4,-529.5,48.1,-219.1
42.037,346.2,-526.5,46.9,-216.1
42.071,345,-523.8,45.7,-213.4
42.104,343.7,-520.8,44.4,-210.4
42.138,342.5,-517.6,43.2,-207.2
42.172,341,-514.1,41.7,-203.7
42.206,339.6,-510.7,40.3,-200.3
42.24,337.8,-507.3,38.5,-196.9
42.274,336.5,-503.9,37.2,-193.5
42.308,335.1,-500.4,35.8,-190
42.341,334.4,-497.2,35.1,-186.8
42.375,333.2,-493.8,33.9,-183.4
42.409,332.3,-491.2,33,-180.8
42.443,331.8,-489.9,32.5,-179.5
42.477,331.4,-489.6,32.1,-179.2
42.511,331.1,-489.8,31.8,-179.4
42.544,330.9,-490,31.6,-179.6
42.578,331,-490.1,31.7,-179.7
42.612,331,-490.1,31.7,-179.7
42.646,330.8,-490.1,31.5,-179.7
42.68,330.7,-490.1,31.4,-179.7
42.714,330.4,-490.2,31.1,-179.8
42.748,329.7,-491.3,30.4,-180.9
42.781,327.8,-492.7,28.5,-182.3
42.815,326.6,-493.7,27.3,-183.3
42.849,325.6,-495,26.3,-184.6
42.883,326,-496.8,26.7,-186.4
42.917,327.4,-499,28.1,-188.6
42.951,329.5,-501.6,30.2,-191.2
42.984,331.4,-504.8,32.1,-194.4
43.018,333.3,-508.5,34,-198.1
43.052,335.2,-513.1,35.9,-202.7
43.086,337.3,-517.7,38,-207.3
43.12,339.4,-521.8,40.1,-211.4
43.154,341.3,-525.5,42,-215.1
43.188,343,-527.7,43.7,-217.3
43.221,344.1,-529.9,44.8,-219.5
43.255,345.5,-532.6,46.2,-222.2
43.289,346.8,-535.7,47.5,-225.3
43.323,348.9,-539,49.6,-228.6
43.357,350.9,-541.9,51.6,-231.5
43.391,353.4,-544.1,54.1,-233.7
43.424,355.1,-546.4,55.8,-236
43.458,356.9,-548.7,57.6,-238.3
43.492,358.6,-551.1,59.3,-240.7
43.526,360.1,-553.2,60.8,-242.8
43.56,362,-555.7,62.7,-245.3
43.594,363.7,-557.4,64.4,-247
43.628,365.4,-560,66.1,-249.6
43.661,367.1,-562,67.8,-251.6
43.695,368.5,-563.9,69.2,-253.5
43.729,370,-565.7,70.7,-255.3
43.763,371.5,-567.3,72.2,-256.9
43.797,372.6,-569,73.3,-258.6
43.831,373.3,-569.9,74,-259.5
43.864,373.5,-570.7,74.2,-260.3
43.898,373.5,-570.7,74.2,-260.3
