0,0.1,0,1.1051
0.02,0.12,0.0057,2.2617
0.04,0.14,0.0906,5.0347
0.06,0.16,0.3458,5.865
0.08,0.18,0.7049,5.1567
0.1,0.2,1.0589,6.64
0.12,0.22,1.3929,9.3182
0.14,0.24,1.7202,10.3543
0.16,0.26,2.0469,10.6828
0.18,0.28,2.3748,11.665
0.2,0.3,2.7036,12.0374
0.22,0.32,3.033,11.2668
0.24,0.34,3.3628,11.109
0.26,0.36,3.693,10.9846
0.28,0.38,4.0234,10.6664
0.3,0.4,4.3542,10.73
0.32,0.42,4.6851,11.1648
0.34,0.44,5.0163,11.3523
0.36,0.46,5.3475,11.7397
0.38,0.48,5.679,12.173
0.4,0.5,6.0107,12.4436
0.42,0.52,6.3426,12.467
0.44,0.54,6.6746,12.4067
0.46,0.56,7.0066,12.2552
0.48,0.58,7.3387,11.8457
0.5,0.6,7.6711,11.5502
0.52,0.62,8.0036,11.137
0.54,0.64,8.336,10.9094
0.56,0.66,8.6685,11.2136
0.58,0.68,9.0011,11.5218
0.6,0.7,9.3338,11.5734
0.62,0.72,9.6665,11.5298
0.64,0.74,9.9992,11.4689
0.66,0.76,10.332,11.2798
0.68,0.78,10.6648,10.9316
0.7,0.8,10.9976,10.7963
0.72,0.82,11.3305,10.5689
0.74,0.84,11.6634,10.0572
0.76,0.86,11.9963,10.1001
0.78,0.88,12.3291,10.1331
0.8,0.9,12.6619,10.512
0.82,0.92,12.995,10.6048
0.84,0.94,13.3281,10.2858
0.86,0.96,13.661,10.265
0.88,0.98,13.994,9.9336
0.9,1,14.327,9.7484
0.92,1.02,14.6602,9.56
0.94,1.04,14.9933,9.2254
0.96,1.06,15.3263,9.1144
0.98,1.08,15.6593,9.0141
1,1.1,15.9924,9.2672
1.02,1.12,16.3256,9.2096
1.04,1.14,16.6586,9.0057
1.06,1.16,16.9916,8.9468
1.08,1.18,17.3247,8.8651
1.1,1.2,17.6578,8.8437
1.12,1.22,17.9909,8.7522
1.14,1.24,18.3239,8.8231
1.16,1.26,18.657,8.804
1.18,1.28,18.9902,8.6705
1.2,1.3,19.3232,8.7475
1.22,1.32,19.6562,8.5763
1.24,1.34,19.9894,8.3597
1.26,1.36,20.3226,8.2466
1.28,1.38,20.6557,8.1553
1.3,1.4,20.9888,8.1375
1.32,1.42,21.3219,8.0344
1.34,1.44,21.6551,8.0405
1.36,1.46,21.9882,8.0895
1.38,1.48,22.3213,8.0052
1.4,1.5,22.6543,7.9928
1.42,1.52,22.9875,7.9017
1.44,1.54,23.3207,7.7911
1.46,1.56,23.6538,7.8439
1.48,1.58,23.9868,7.8346
1.5,1.6,24.3199,7.7332
1.52,1.62,24.6529,7.5288
1.54,1.64,24.986,7.4163
1.56,1.66,25.3191,7.2965
1.58,1.68,25.6523,7.1902
1.6,1.7,25.9855,7.1623
1.62,1.72,26.3186,7.0828
1.64,1.74,26.6517,7.0223
1.66,1.76,26.9848,7.1632
1.68,1.78,27.318,7.185
1.7,1.8,27.6511,7.1668
1.72,1.82,27.9842,7.0605
1.74,1.84,28.3174,7.0021
1.76,1.86,28.6506,6.9247
1.78,1.88,28.9837,6.8482
1.8,1.9,29.3167,6.8123
1.82,1.92,29.6498,6.66
1.84,1.94,29.983,6.5892
1.86,1.96,30.3161,6.591
1.88,1.98,30.6491,6.516
1.9,2,30.9822,6.5057
1.92,2.02,31.3154,6.3736
1.94,2.04,31.6485,6.3885
1.96,2.06,31.9816,6.4472
1.98,2.08,32.3147,6.4619
2,2.1,32.6479,6.5068
2.02,2.12,32.981,6.332
2.04,2.14,33.3141,6.3003
2.06,2.16,33.6472,6.2492
2.08,2.18,33.9804,6.1301
2.1,2.2,34.3136,6.1331
2.12,2.22,34.6467,6.0632
2.14,2.24,34.9797,6.0678
2.16,2.26,35.3128,6.0216
2.18,2.28,35.6461,5.9671
2.2,2.3,35.9793,5.951
2.22,2.32,36.3122,5.8381
2.24,2.34,36.6452,5.9263
2.26,2.36,36.9784,5.9506
2.28,2.38,37.3116,5.9297
2.3,2.4,37.6446,5.8893
2.32,2.42,37.9777,5.7089
2.34,2.44,38.3109,5.7241
2.36,2.46,38.6441,5.7199
2.38,2.48,38.9771,5.6295
2.4,2.5,39.3102,5.6394
2.42,2.52,39.6434,5.5768
2.44,2.54,39.9766,5.6059
2.46,2.56,40.3097,5.5203
2.48,2.58,40.6428,5.4882
2.5,2.6,40.9759,5.4618
2.52,2.62,41.3091,5.4224
2.54,2.64,41.6421,5.4691
2.56,2.66,41.9752,5.4598
2.58,2.68,42.3083,5.5482
2.6,2.7,42.6415,5.5118
2.62,2.72,42.9747,5.2718
2.64,2.74,43.3077,5.2005
2.66,2.76,43.6407,5.211
2.68,2.78,43.9739,5.2458
2.7,2.8,44.3071,5.1467
2.72,2.82,44.6402,5.0266
2.74,2.84,44.9733,4.9831
2.76,2.86,45.3064,4.9259
2.78,2.88,45.6396,4.9466
2.8,2.9,45.9727,4.9261
2.82,2.92,46.3058,4.9038
2.84,2.94,46.639,4.8961
2.86,2.96,46.9721,4.8635
2.88,2.98,47.3051,4.8798
2.9,3,47.6382,4.8018
2.92,3.02,47.9715,4.7581
2.94,3.04,48.3047,4.7908
2.96,3.06,48.6376,4.7018
2.98,3.08,48.9706,4.6647
3,3.1,49.3037,4.6752
3.02,3.12,49.637,4.6467
3.04,3.14,49.9701,4.6149
3.06,3.16,50.3031,4.5923
3.08,3.18,50.6362,4.5927
3.1,3.2,50.9695,4.5965
3.12,3.22,51.3027,4.5534
3.14,3.24,51.6357,4.5576
3.16,3.26,51.9688,4.5447
3.18,3.28,52.302,4.5066
3.2,3.3,52.6352,4.537
3.22,3.32,52.9683,4.4874
3.24,3.34,53.3014,4.4354
3.26,3.36,53.6345,4.352
3.28,3.38,53.9676,4.316
3.3,3.4,54.3007,4.3604
3.32,3.42,54.6337,4.3159
3.34,3.44,54.9669,4.3281
3.36,3.46,55.3,4.2965
3.38,3.48,55.6331,4.3121
3.4,3.5,55.9661,4.3486
3.42,3.52,56.2993,4.2964
3.44,3.54,56.6326,4.2902
3.46,3.56,56.9657,4.2665
3.48,3.58,57.2987,4.2557
3.5,3.6,57.6318,4.2857
3.52,3.62,57.965,4.243
3.54,3.64,58.2982,4.2111
3.56,3.66,58.6313,4.1501
3.58,3.68,58.9643,4.1203
