t,x,y,nx,ny
11.284,-48,-231.5,-46.654,-143.73
11.318,-46.48,-230.7,-45.134,-142.93
11.351,-44.26,-230,-42.914,-142.23
11.385,-42.03,-228.9,-40.684,-141.13
11.418,-39.7,-227.8,-38.354,-140.03
11.451,-37.84,-227.1,-36.494,-139.33
11.485,-36.09,-226.4,-34.744,-138.63
11.518,-34.74,-225.9,-33.394,-138.13
11.552,-34.25,-226.3,-32.904,-138.53
11.585,-34.93,-227.5,-33.584,-139.73
11.618,-36.63,-229.5,-35.284,-141.73
11.652,-38.78,-231,-37.434,-143.23
11.685,-40.96,-232.5,-39.614,-144.73
11.718,-43.02,-233.9,-41.674,-146.13
11.752,-45.4,-235.1,-44.054,-147.33
11.785,-48.11,-236.4,-46.764,-148.63
11.819,-50.89,-237.4,-49.544,-149.63
11.852,-53.4,-237.9,-52.054,-150.13
11.885,-54.64,-238.5,-53.294,-150.73
11.919,-54.87,-239.3,-53.524,-151.53
11.952,-55.2,-239.5,-53.854,-151.73
11.986,-55.99,-239.1,-54.644,-151.33
12.019,-56.69,-238,-55.344,-150.23
12.052,-55.79,-238.4,-54.444,-150.63
12.086,-53.86,-239.3,-52.514,-151.53
12.119,-52.23,-239.2,-50.884,-151.43
12.152,-51.05,-238.5,-49.704,-150.73
12.186,-49.19,-237.9,-47.844,-150.13
12.219,-46.96,-237.2,-45.614,-149.43
12.253,-44.79,-236.3,-43.444,-148.53
12.286,-42.57,-235,-41.224,-147.23
12.319,-40.61,-234.4,-39.264,-146.63
12.353,-39.01,-233.7,-37.664,-145.93
12.386,-38.04,-233.4,-36.694,-145.63
12.42,-37.98,-233.9,-36.634,-146.13
12.453,-39.1,-235.3,-37.754,-147.53
12.486,-41.01,-237.1,-39.664,-149.33
12.52,-43.26,-239,-41.914,-151.23
12.553,-45.47,-240.6,-44.124,-152.83
12.587,-47.8,-242.3,-46.454,-154.53
12.62,-50.42,-243.9,-49.074,-156.13
12.653,-53.32,-245.2,-51.974,-157.43
12.687,-55.54,-245.8,-54.194,-158.03
12.72,-57.89,-246.5,-56.544,-158.73
12.753,-58.86,-247,-57.514,-159.23
12.787,-59.28,-247.5,-57.934,-159.73
12.82,-59.66,-247.6,-58.314,-159.83
12.854,-60.39,-247.1,-59.044,-159.33
12.887,-60.78,-246.7,-59.434,-158.93
12.92,-60.98,-246.4,-59.634,-158.63
12.954,-59.62,-247,-58.274,-159.23
12.987,-57.61,-247.4,-56.264,-159.63
13.021,-56.23,-247.3,-54.884,-159.53
13.054,-54.87,-246.7,-53.524,-158.93
13.087,-52.84,-246.2,-51.494,-158.43
13.121,-50.35,-245.6,-49.004,-157.83
13.154,-48.05,-244.8,-46.704,-157.03
13.187,-45.91,-244.1,-44.564,-156.33
13.221,-44.13,-243.3,-42.784,-155.53
13.254,-42.64,-242.5,-41.294,-154.73
13.288,-41.99,-242.8,-40.644,-155.03
