t,x,y,nx,ny
3.196,-21.24,-141.3,-19.24,-52.88
3.229,-19.16,-141.3,-17.16,-52.88
3.263,-17.92,-140.7,-15.92,-52.28
3.296,-16.65,-139.9,-14.65,-51.48
3.329,-14.81,-139.3,-12.81,-50.88
3.363,-12.6,-138.3,-10.6,-49.88
3.396,-10.71,-137.2,-8.71,-48.78
3.429,-8.827,-136.5,-6.827,-48.08
3.462,-7.277,-135.9,-5.277,-47.48
3.496,-6.009,-135.1,-4.009,-46.68
3.529,-5.606,-135.4,-3.606,-46.98
3.562,-6.352,-136.4,-4.352,-47.98
3.596,-8.052,-138.2,-6.052,-49.78
3.629,-9.842,-139.8,-7.842,-51.38
3.662,-11.75,-141.7,-9.75,-53.28
3.695,-13.7,-143.5,-11.7,-55.08
3.729,-15.85,-144.9,-13.85,-56.48
3.762,-18.57,-146.6,-16.57,-58.18
3.795,-20.43,-147.9,-18.43,-59.48
3.829,-22.33,-148.6,-20.33,-60.18
3.862,-23.49,-149.6,-21.49,-61.18
3.895,-23.99,-150.1,-21.99,-61.68
3.929,-24.71,-150.2,-22.71,-61.78
3.962,-25.47,-150.1,-23.47,-61.68
3.995,-26.08,-149.7,-24.08,-61.28
4.028,-26.32,-149.5,-24.32,-61.08
4.062,-26.07,-149.7,-24.07,-61.28
4.095,-24.1,-150.3,-22.1,-61.88
4.128,-22.06,-150.3,-20.06,-61.88
4.162,-20.79,-149.6,-18.79,-61.18
4.195,-19.56,-148.8,-17.56,-60.38
4.228,-17.75,-147.9,-15.75,-59.48
4.261,-15.52,-146.8,-13.52,-58.38
4.295,-13.42,-145.3,-11.42,-56.88
4.328,-11.39,-143.8,-9.39,-55.38
4.361,-9.632,-142.5,-7.632,-54.08
4.395,-8.491,-142,-6.491,-53.58
4.428,-7.952,-142,-5.952,-53.58
4.461,-8.555,-142.7,-6.555,-54.28
4.495,-10.12,-144.5,-8.12,-56.08
4.528,-12,-146,-10,-57.58
4.561,-13.99,-147.9,-11.99,-59.48
4.594,-16.04,-149.8,-14.04,-61.38
4.628,-18.06,-151.4,-16.06,-62.98
4.661,-20.78,-153.5,-18.78,-65.08
4.694,-22.85,-154.7,-20.85,-66.28
4.728,-24.66,-155.6,-22.66,-67.18
4.761,-25.78,-156.6,-23.78,-68.18
4.794,-26.5,-157.2,-24.5,-68.78
4.827,-27.27,-157.4,-25.27,-68.98
4.861,-27.84,-157.3,-25.84,-68.88
4.894,-28.27,-157.2,-26.27,-68.78
4.927,-28.46,-157.1,-26.46,-68.68
4.961,-28.79,-157,-26.79,-68.58
4.994,-27.35,-157.3,-25.35,-68.88
5.027,-25.12,-157.5,-23.12,-69.08
5.06,-22.34,-155.8,-20.34,-67.38
5.094,-20.6,-154.9,-18.6,-66.48
5.127,-18.47,-154,-16.47,-65.58
5.16,-16.44,-152.8,-14.44,-64.38
5.194,-14.33,-151.5,-12.33,-63.08
5.227,-12.52,-150.4,-10.52,-61.98
5.26,-11.15,-149.7,-9.15,-61.28
5.294,-10.54,-149.7,-8.54,-61.28
5.327,-10.53,-150.3,-8.53,-61.88
5.36,-11.82,-152.5,-9.82,-64.08
5.393,-13.65,-154.3,-11.65,-65.88
5.427,-15.7,-156.5,-13.7,-68.08
5.46,-17.7,-158.7,-15.7,-70.28
5.493,-19.69,-160.3,-17.69,-71.88
5.527,-22.08,-162.3,-20.08,-73.88
5.56,-24.9,-163.6,-22.9,-75.18
5.593,-27.15,-164.3,-25.15,-75.88
5.626,-28.53,-165.1,-26.53,-76.68
5.66,-28.94,-165.8,-26.94,-77.38
5.693,-29.31,-166.2,-27.31,-77.78
5.726,-30.17,-166.1,-28.17,-77.68
5.76,-30.95,-165.6,-28.95,-77.18
5.793,-31.24,-165.3,-29.24,-76.88
5.826,-30.85,-165.5,-28.85,-77.08
5.86,-28.95,-165.9,-26.95,-77.48
5.893,-26.71,-165.7,-24.71,-77.28
5.926,-25.43,-164.9,-23.43,-76.48
5.959,-24.04,-163.8,-22.04,-75.38
5.993,-22.15,-162.9,-20.15,-74.48
6.026,-19.78,-161.8,-17.78,-73.38
6.059,-17.61,-160.5,-15.61,-72.08
6.093,-15.57,-159.2,-13.57,-70.78
6.126,-13.9,-158,-11.9,-69.58
6.159,-12.73,-157.7,-10.73,-69.28
6.192,-12.4,-157.6,-10.4,-69.18
6.226,-12.87,-158.7,-10.87,-70.28
6.259,-14.46,-160.6,-12.46,-72.18
6.292,-16.44,-162.6,-14.44,-74.18
6.326,-18.55,-164.8,-16.55,-76.38
6.359,-20.52,-166.9,-18.52,-78.48
6.392,-22.76,-168.8,-20.76,-80.38
6.426,-25.47,-170.4,-23.47,-81.98
6.459,-27.8,-171.5,-25.8,-83.08
6.492,-29.91,-172.1,-27.91,-83.68
6.525,-31.09,-172.9,-29.09,-84.48
6.559,-31.59,-173.3,-29.59,-84.88
6.592,-32.29,-173.4,-30.29,-84.98
6.625,-32.77,-173.2,-30.77,-84.78
6.659,-33.39,-172.8,-31.39,-84.38
6.692,-33.76,-172.5,-31.76,-84.08
6.725,-33.48,-172.7,-31.48,-84.28
6.758,-31.62,-173.2,-29.62,-84.78
6.792,-29.56,-173.4,-27.56,-84.98
6.825,-28.15,-172.8,-26.15,-84.38
6.858,-26.72,-172,-24.72,-83.58
6.892,-24.91,-171.2,-22.91,-82.78
6.925,-22.64,-170.3,-20.64,-81.88
6.958,-20.49,-169.2,-18.49,-80.78
6.991,-18.63,-168.4,-16.63,-79.98
7.025,-17.06,-167.6,-15.06,-79.18
7.058,-15.81,-167.2,-13.81,-78.78
7.091,-15.35,-167.4,-13.35,-78.98
7.125,-15.74,-168.5,-13.74,-80.08
7.158,-17.29,-170.7,-15.29,-82.28
7.191,-19.09,-172.7,-17.09,-84.28
7.225,-21.05,-174.9,-19.05,-86.48
7.258,-25.46,-178.9,-23.46,-90.48
7.291,-28.04,-180.6,-26.04,-92.18
7.324,-30.9,-181.6,-28.9,-93.18
7.358,-33.2,-182,-31.2,-93.58
7.391,-34.35,-182.9,-32.35,-94.48
7.424,-34.48,-183.4,-32.48,-94.98
7.458,-34.89,-183.5,-32.89,-95.08
7.491,-35.62,-183.2,-33.62,-94.78
7.524,-36.34,-182.8,-34.34,-94.38
7.557,-36.75,-182.3,-34.75,-93.88
7.591,-35.82,-182.8,-33.82,-94.38
7.624,-33.86,-183.4,-31.86,-94.98
7.657,-32.32,-183.3,-30.32,-94.88
7.691,-31.03,-182.7,-29.03,-94.28
7.724,-29.42,-182.2,-27.42,-93.78
7.757,-27.32,-181.8,-25.32,-93.38
7.791,-25.1,-181.2,-23.1,-92.78
7.824,-23.18,-180.4,-21.18,-91.98
7.857,-21.33,-180,-19.33,-91.58
7.89,-19.77,-179.6,-17.77,-91.18
7.924,-18.8,-179.2,-16.8,-90.78
7.957,-18.67,-179.6,-16.67,-91.18
7.99,-19.57,-181.1,-17.57,-92.68
8.024,-21.35,-183.1,-19.35,-94.68
8.057,-23.42,-185.4,-21.42,-96.98
8.09,-25.52,-187.6,-23.52,-99.18
8.123,-27.7,-189.6,-25.7,-101.18
8.157,-30.18,-191.5,-28.18,-103.08
8.19,-32.91,-193.1,-30.91,-104.68
8.223,-35.44,-194,-33.44,-105.58
8.257,-37.44,-194.6,-35.44,-106.18
8.29,-38.34,-195.4,-36.34,-106.98
8.323,-38.55,-195.9,-36.55,-107.48
8.356,-39.08,-195.8,-37.08,-107.38
8.39,-39.73,-195.3,-37.73,-106.88
8.423,-40.17,-194.8,-38.17,-106.38
8.456,-40.34,-194.5,-38.34,-106.08
8.49,-39.12,-195.3,-37.12,-106.88
8.523,-37.17,-196.1,-35.17,-107.68
8.556,-35.71,-196,-33.71,-107.58
8.59,-34.59,-195.5,-32.59,-107.08
8.623,-32.85,-195.4,-30.85,-106.98
8.656,-30.75,-195.3,-28.75,-106.88
8.689,-28.8,-195,-26.8,-106.58
8.723,-26.82,-194.7,-24.82,-106.28
8.756,-25.14,-194.8,-23.14,-106.38
8.789,-23.96,-195,-21.96,-106.58
8.823,-23.33,-195,-21.33,-106.58
8.856,-23.55,-196,-21.55,-107.58
8.889,-24.94,-197.7,-22.94,-109.28
8.922,-26.75,-199.2,-24.75,-110.78
8.956,-28.67,-200.8,-26.67,-112.38
8.989,-30.74,-202.3,-28.74,-113.88
9.022,-32.82,-203.4,-30.82,-114.98
9.056,-35.35,-204.3,-33.35,-115.88
9.089,-38.13,-205.2,-36.13,-116.78
9.122,-40.56,-205.6,-38.56,-117.18
9.156,-41.91,-206.1,-39.91,-117.68
9.189,-42.16,-206.8,-40.16,-118.38
9.222,-42.47,-206.9,-40.47,-118.48
9.255,-43.19,-206.3,-41.19,-117.88
9.289,-43.89,-205.7,-41.89,-117.28
9.322,-44.27,-205.3,-42.27,-116.88
9.355,-43.74,-205.6,-41.74,-117.18
9.389,-41.84,-206.7,-39.84,-118.28
9.422,-40.16,-206.9,-38.16,-118.48
9.455,-37.44,-206.1,-35.44,-117.68
9.488,-35.48,-205.7,-33.48,-117.28
9.522,-33.41,-205,-31.41,-116.58
9.555,-31.47,-204.3,-29.47,-115.88
9.588,-29.67,-204.1,-27.67,-115.68
9.622,-28.14,-203.9,-26.14,-115.48
9.655,-27.14,-204,-25.14,-115.58
9.688,-26.8,-204.1,-24.8,-115.68
9.721,-27.36,-205.3,-25.36,-116.88
9.755,-29.01,-207,-27.01,-118.58
9.788,-30.96,-208.5,-28.96,-120.08
9.821,-32.86,-210,-30.86,-121.58
9.855,-34.77,-211.1,-32.77,-122.68
9.888,-37.02,-212.1,-35.02,-123.68
9.921,-39.71,-213.2,-37.71,-124.78
9.955,-42.05,-213.8,-40.05,-125.38
9.988,-44.37,-214,-42.37,-125.58
10.021,-45.34,-214.4,-43.34,-125.98
10.054,-45.77,-214.9,-43.77,-126.48
10.088,-46.16,-214.6,-44.16,-126.18
10.121,-47.11,-213.9,-45.11,-125.48
10.154,-47.53,-213.3,-45.53,-124.88
10.188,-47.8,-213.1,-45.8,-124.68
10.221,-46.86,-213.9,-44.86,-125.48
10.254,-44.84,-214.8,-42.84,-126.38
10.287,-43.26,-214.8,-41.26,-126.38
10.321,-41.92,-214.5,-39.92,-126.08
10.354,-40.23,-214.1,-38.23,-125.68
10.387,-38.01,-213.8,-36.01,-125.38
10.421,-35.78,-213.2,-33.78,-124.78
10.454,-33.8,-212.5,-31.8,-124.08
10.487,-32.03,-212.2,-30.03,-123.78
10.521,-30.5,-212.2,-28.5,-123.78
10.554,-29.59,-212.1,-27.59,-123.68
10.587,-29.63,-212.6,-27.63,-124.18
10.62,-30.91,-214.2,-28.91,-125.78
10.654,-32.81,-215.9,-30.81,-127.48
10.687,-34.96,-218,-32.96,-129.58
10.72,-37.15,-219.8,-35.15,-131.38
10.754,-39.31,-221.2,-37.31,-132.78
10.787,-41.86,-222.7,-39.86,-134.28
10.82,-44.71,-224,-42.71,-135.58
10.853,-47.04,-224.6,-45.04,-136.18
10.887,-49.06,-225.2,-47.06,-136.78
10.92,-49.68,-226.1,-47.68,-137.68
10.953,-49.94,-226.6,-47.94,-138.18
10.987,-50.63,-226.7,-48.63,-138.28
11.02,-51.34,-226.4,-49.34,-137.98
11.053,-51.6,-226,-49.6,-137.58
11.086,-51.68,-225.9,-49.68,-137.48
11.12,-50.18,-226.4,-48.18,-137.98
11.153,-48.11,-226.6,-46.11,-138.18
11.186,-46.78,-226.2,-44.78,-137.78
11.22,-45.41,-225.4,-43.41,-136.98
11.253,-43.46,-224.6,-41.46,-136.18
11.286,-41.1,-223.8,-39.1,-135.38
11.32,-38.8,-222.8,-36.8,-134.38
11.353,-36.8,-222,-34.8,-133.58
11.386,-34.84,-221.5,-32.84,-133.08
11.419,-33.56,-220.9,-31.56,-132.48
11.453,-33,-220.9,-31,-132.48
11.486,-33.42,-221.8,-31.42,-133.38
11.519,-34.94,-223.6,-32.94,-135.18
11.553,-37.13,-225.4,-35.13,-136.98
11.586,-39.35,-227.1,-37.35,-138.68
11.619,-43.7,-230,-41.7,-141.58
11.652,-46.11,-231.3,-44.11,-142.88
11.686,-48.9,-232.3,-46.9,-143.88
11.719,-51.5,-232.9,-49.5,-144.48
11.752,-53.04,-233.7,-51.04,-145.28
11.786,-53.28,-234.5,-51.28,-146.08
11.819,-53.6,-234.8,-51.6,-146.38
11.852,-54.46,-234.4,-52.46,-145.98
11.886,-55.22,-233.7,-53.22,-145.28
11.919,-55.68,-233.4,-53.68,-144.98
11.952,-55.04,-233.4,-53.04,-144.98
11.985,-53.06,-234.3,-51.06,-145.88
12.019,-51.17,-234.5,-49.17,-146.08
12.052,-49.93,-233.9,-47.93,-145.48
12.085,-48.3,-233.2,-46.3,-144.78
12.119,-46.28,-232.4,-44.28,-143.98
12.152,-43.93,-231.4,-41.93,-142.98
12.185,-41.74,-230.4,-39.74,-141.98
12.218,-39.75,-229.8,-37.75,-141.38
12.252,-38.07,-229.2,-36.07,-140.78
12.285,-37,-228.5,-35,-140.08
12.318,-36.68,-228.9,-34.68,-140.48
12.352,-37.29,-230.2,-35.29,-141.78
12.385,-39.24,-232.1,-37.24,-143.68
12.418,-41.34,-234.1,-39.34,-145.68
12.451,-43.39,-235.7,-41.39,-147.28
12.485,-45.56,-237.3,-43.56,-148.88
12.518,-48.02,-238.7,-46.02,-150.28
12.551,-50.8,-240.1,-48.8,-151.68
12.585,-53.42,-241.2,-51.42,-152.78
12.618,-55.7,-241.7,-53.7,-153.28
12.651,-56.85,-242.4,-54.85,-153.98
12.685,-57.08,-243,-55.08,-154.58
12.718,-57.67,-243,-55.67,-154.58
12.751,-58.5,-242.6,-56.5,-154.18
12.784,-58.85,-242,-56.85,-153.58
12.818,-59.13,-241.7,-57.13,-153.28
12.851,-58.27,-242,-56.27,-153.58
12.884,-56.3,-242.9,-54.3,-154.48
12.918,-54.75,-242.8,-52.75,-154.38
12.951,-53.43,-242.2,-51.43,-153.78
12.984,-51.58,-241.7,-49.58,-153.28
13.017,-49.33,-241.3,-47.33,-152.88
13.051,-47.14,-240.6,-45.14,-152.18
13.084,-44.79,-239.8,-42.79,-151.38
13.117,-42.9,-239.3,-40.9,-150.88
13.151,-41.38,-238.8,-39.38,-150.38
13.184,-40.39,-238.3,-38.39,-149.88
13.217,-40.35,-238.8,-38.35,-150.38
13.251,-41.7,-240.4,-39.7,-151.98
13.284,-43.85,-242.4,-41.85,-153.98
13.317,-46.34,-244.5,-44.34,-156.08
13.35,-48.5,-246.4,-46.5,-157.98
13.384,-50.94,-248,-48.94,-159.58
13.417,-53.64,-249.7,-51.64,-161.28
13.45,-56.42,-251,-54.42,-162.58
13.484,-58.54,-252,-56.54,-163.58
13.517,-60.44,-252.7,-58.44,-164.28
13.55,-61.46,-253.3,-59.46,-164.88
13.583,-61.91,-253.5,-59.91,-165.08
13.617,-62.5,-253.4,-60.5,-164.98
13.65,-63.09,-252.8,-61.09,-164.38
13.683,-63.43,-252.5,-61.43,-164.08
13.717,-63.45,-252.3,-61.45,-163.88
13.75,-62.09,-252.8,-60.09,-164.38
13.783,-60.09,-253.6,-58.09,-165.18
13.816,-57.28,-253,-55.28,-164.58
13.85,-55.39,-252.7,-53.39,-164.28
13.883,-53.02,-252.4,-51.02,-163.98
13.916,-50.86,-252,-48.86,-163.58
13.95,-48.77,-251.6,-46.77,-163.18
13.983,-46.98,-251.4,-44.98,-162.98
14.016,-45.67,-251.5,-43.67,-163.08
14.05,-44.89,-251.4,-42.89,-162.98
14.083,-45.29,-252.2,-43.29,-163.78
14.116,-47.03,-253.8,-45.03,-165.38
14.149,-49.24,-255.4,-47.24,-166.98
14.183,-51.61,-256.9,-49.61,-168.48
14.216,-53.84,-258.4,-51.84,-169.98
14.249,-56.12,-259.5,-54.12,-171.08
14.283,-58.79,-260.6,-56.79,-172.18
14.316,-61.36,-261.6,-59.36,-173.18
14.349,-63.64,-261.9,-61.64,-173.48
14.382,-65.3,-262.7,-63.3,-174.28
14.416,-66.12,-263.1,-64.12,-174.68
14.449,-66.51,-263.1,-64.51,-174.68
14.482,-67.11,-262.8,-65.11,-174.38
14.516,-67.69,-262,-65.69,-173.58
14.549,-68.06,-261.7,-66.06,-173.28
14.582,-67.88,-261.7,-65.88,-173.28
14.616,-66.07,-262.6,-64.07,-174.18
14.649,-64.13,-263,-62.13,-174.58
14.682,-62.85,-262.8,-60.85,-174.38
14.715,-61.42,-262.5,-59.42,-174.08
14.749,-59.43,-262.2,-57.43,-173.78
14.782,-57.08,-261.8,-55.08,-173.38
14.815,-54.97,-261.3,-52.97,-172.88
14.849,-52.83,-261.2,-50.83,-172.78
14.882,-51.05,-261.3,-49.05,-172.88
14.915,-49.98,-261.5,-47.98,-173.08
14.948,-49.47,-261.7,-47.47,-173.28
14.982,-50.07,-262.8,-48.07,-174.38
15.015,-51.79,-264.4,-49.79,-175.98
15.048,-53.95,-265.8,-51.95,-177.38
15.082,-56.06,-267,-54.06,-178.58
15.115,-58.12,-268.2,-56.12,-179.78
15.148,-60.3,-269,-58.3,-180.58
15.181,-63.02,-269.8,-61.02,-181.38
15.215,-65.35,-270.4,-63.35,-181.98
15.248,-67.8,-270.6,-65.8,-182.18
15.281,-69.16,-271.1,-67.16,-182.68
15.315,-69.64,-271.6,-67.64,-183.18
15.348,-70.08,-271.5,-68.08,-183.08
15.381,-70.8,-271.1,-68.8,-182.68
15.415,-71.37,-270.5,-69.37,-182.08
15.448,-71.85,-270.1,-69.85,-181.68
15.481,-70.98,-270.4,-68.98,-181.98
15.514,-68.92,-271.3,-66.92,-182.88
15.548,-66.95,-271.3,-64.95,-182.88
15.581,-65.56,-270.9,-63.56,-182.48
15.614,-63.94,-270.6,-61.94,-182.18
15.648,-61.71,-270.2,-59.71,-181.78
15.681,-59.45,-269.7,-57.45,-181.28
15.714,-57.18,-269.1,-55.18,-180.68
15.747,-55.36,-268.9,-53.36,-180.48
15.781,-53.92,-268.9,-51.92,-180.48
15.814,-52.98,-269.2,-50.98,-180.78
15.847,-52.75,-269.2,-50.75,-180.78
15.881,-53.75,-270.4,-51.75,-181.98
15.914,-55.62,-271.9,-53.62,-183.48
15.947,-57.72,-273.2,-55.72,-184.78
15.981,-59.92,-273.9,-57.92,-185.48
16.014,-64.06,-275.2,-62.06,-186.78
16.047,-66.57,-275.5,-64.57,-187.08
16.08,-68.73,-275.4,-66.73,-186.98
16.114,-70.68,-275.2,-68.68,-186.78
16.147,-71.77,-275.3,-69.77,-186.88
16.18,-72.27,-275.3,-70.27,-186.88
16.214,-72.77,-275.2,-70.77,-186.78
16.247,-73.32,-274.7,-71.32,-186.28
16.28,-73.72,-274.1,-71.72,-185.68
16.313,-73.89,-273.8,-71.89,-185.38
16.347,-72.42,-274.5,-70.42,-186.08
16.38,-70.3,-274.9,-68.3,-186.48
16.413,-68.52,-274.7,-66.52,-186.28
16.447,-67.06,-273.7,-65.06,-185.28
16.48,-65.11,-273.2,-63.11,-184.78
16.513,-62.77,-272.3,-60.77,-183.88
16.546,-60.27,-271.8,-58.27,-183.38
16.58,-58.13,-271.1,-56.13,-182.68
16.613,-56.24,-270.9,-54.24,-182.48
16.646,-54.89,-271,-52.89,-182.58
16.68,-54.05,-271.1,-52.05,-182.68
16.713,-54.07,-271.6,-52.07,-183.18
16.746,-55.43,-273.1,-53.43,-184.68
16.78,-57.53,-274.4,-55.53,-185.98
16.813,-59.78,-275.7,-57.78,-187.28
16.846,-61.85,-276.8,-59.85,-188.38
16.879,-63.84,-277.3,-61.84,-188.88
16.913,-66.14,-277.8,-64.14,-189.38
16.946,-68.66,-278.2,-66.66,-189.78
16.979,-70.86,-278,-68.86,-189.58
17.013,-72.57,-278.1,-70.57,-189.68
17.046,-73.34,-278.3,-71.34,-189.88
17.079,-73.84,-278.2,-71.84,-189.78
17.112,-74.43,-277.9,-72.43,-189.48
17.146,-75.11,-277.1,-73.11,-188.68
17.179,-75.52,-276.9,-73.52,-188.48
17.212,-75.37,-276.8,-73.37,-188.38
17.246,-73.59,-277.5,-71.59,-189.08
17.279,-71.5,-277.8,-69.5,-189.38
17.312,-70.14,-277.4,-68.14,-188.98
17.346,-68.51,-276.8,-66.51,-188.38
17.379,-66.37,-276.1,-64.37,-187.68
17.412,-64.02,-275.3,-62.02,-186.88
17.445,-61.83,-274.6,-59.83,-186.18
17.479,-59.73,-274.1,-57.73,-185.68
17.512,-57.94,-274.5,-55.94,-186.08
