t,x,y,nx,ny
9.751,103.3,-110.8,48.71,-101.736
9.785,104.1,-112,49.51,-102.936
9.818,104.8,-113.4,50.21,-104.336
9.852,105.5,-114.9,50.91,-105.836
9.886,106,-115.8,51.41,-106.736
9.92,107.4,-118.3,52.81,-109.236
9.954,108,-119.1,53.41,-110.036
9.988,108.3,-119.5,53.71,-110.436
10.022,108.7,-119.9,54.11,-110.836
10.055,109.1,-120.1,54.51,-111.036
10.089,109.1,-120.4,54.51,-111.336
10.123,109,-120.6,54.41,-111.536
10.157,109,-120.6,54.41,-111.536
10.191,109.5,-120.8,54.91,-111.736
10.225,109.9,-122.3,55.31,-113.236
10.259,109.7,-123.2,55.11,-114.136
10.292,110.2,-123.9,55.61,-114.836
10.326,110.7,-124.7,56.11,-115.636
10.36,111,-125.8,56.41,-116.736
10.394,111.6,-126.6,57.01,-117.536
10.428,112.2,-127.5,57.61,-118.436
10.462,112.7,-128.5,58.11,-119.436
10.496,113.2,-129.4,58.61,-120.336
10.529,113.5,-130.4,58.91,-121.336
10.563,113.8,-131.4,59.21,-122.336
10.597,114,-132.5,59.41,-123.436
10.631,114.5,-133.5,59.91,-124.436
10.665,114.6,-134.3,60.01,-125.236
10.699,114.5,-134.4,59.91,-125.336
10.733,114.3,-134.4,59.71,-125.336
10.766,113.7,-133.8,59.11,-124.736
10.8,112.7,-132.3,58.11,-123.236
10.834,111.3,-130.2,56.71,-121.136
10.868,110.1,-127.8,55.51,-118.736
10.902,108.9,-125.7,54.31,-116.636
10.936,108.2,-124.3,53.61,-115.236
10.97,108,-122.9,53.41,-113.836
11.003,107.7,-122.1,53.11,-113.036
11.037,107.3,-121.3,52.71,-112.236
11.071,107.1,-121.4,52.51,-112.336
11.105,106.1,-122.4,51.51,-113.336
11.139,106,-123.8,51.41,-114.736
11.173,106.7,-125.6,52.11,-116.536
11.207,107.8,-127.9,53.21,-118.836
11.24,109.3,-130.8,54.71,-121.736
11.274,111.3,-133.9,56.71,-124.836
11.308,113.3,-136.8,58.71,-127.736
11.342,115,-138.9,60.41,-129.836
11.376,116.1,-140.5,61.51,-131.436
11.41,117.3,-142,62.71,-132.936
11.444,118.5,-143.6,63.91,-134.536
11.477,119.2,-145.3,64.61,-136.236
11.511,120,-146.4,65.41,-137.336
11.545,120.7,-147.8,66.11,-138.736
11.579,121.6,-149,67.01,-139.936
11.613,122.2,-150.2,67.61,-141.136
11.647,122.6,-151.4,68.01,-142.336
11.681,123.1,-152,68.51,-142.936
11.714,123.3,-152.8,68.71,-143.736
11.748,123.5,-153.3,68.91,-144.236
11.782,123.9,-153.4,69.31,-144.336
11.816,124,-153.5,69.41,-144.436
11.85,124,-153.4,69.41,-144.336
11.884,124.1,-153.3,69.51,-144.236
11.918,124.8,-153.5,70.21,-144.436
11.951,125.2,-155.1,70.61,-146.036
11.985,124.9,-156.1,70.31,-147.036
12.019,125.4,-156.7,70.81,-147.636
12.053,125.9,-157.1,71.31,-148.036
12.087,126,-157.9,71.41,-148.836
12.121,126.5,-158.7,71.91,-149.636
12.155,126.9,-159.4,72.31,-150.336
12.188,127.1,-160.1,72.51,-151.036
12.222,127.4,-160.5,72.81,-151.436
12.256,127.6,-160.8,73.01,-151.736
12.29,127.6,-160.9,73.01,-151.836
12.324,127.6,-161,73.01,-151.936
12.358,126.8,-160.7,72.21,-151.636
12.392,126,-159.3,71.41,-150.236
12.425,124.6,-157.3,70.01,-148.236
12.459,123.2,-155.2,68.61,-146.136
12.493,121.7,-153.1,67.11,-144.036
12.527,120.7,-150.8,66.11,-141.736
12.561,119.5,-149.1,64.91,-140.036
12.595,118.7,-147.4,64.11,-138.336
12.629,118.2,-145.7,63.61,-136.636
12.662,117.6,-144.2,63.01,-135.136
12.696,117.1,-143.4,62.51,-134.336
12.73,116.9,-143,62.31,-133.936
12.764,116.5,-143.3,61.91,-134.236
12.798,115.6,-144.4,61.01,-135.336
12.832,115.7,-146.4,61.11,-137.336
12.866,116.7,-149,62.11,-139.936
12.899,118.3,-152.1,63.71,-143.036
12.933,120,-155.2,65.41,-146.136
12.967,122,-158,67.41,-148.936
13.001,123.6,-160.5,69.01,-151.436
13.035,125,-162.5,70.41,-153.436
13.069,126.3,-164.2,71.71,-155.136
13.103,127.6,-165.8,73.01,-156.736
13.136,128.5,-167.2,73.91,-158.136
13.17,129.3,-168.6,74.71,-159.536
13.204,130.2,-169.8,75.61,-160.736
13.238,130.8,-170.8,76.21,-161.736
13.272,131.5,-172.2,76.91,-163.136
13.306,132.1,-173.2,77.51,-164.136
13.34,132.5,-174.1,77.91,-165.036
13.373,132.8,-174.7,78.21,-165.636
13.407,133,-175.5,78.41,-166.436
13.441,133.4,-175.7,78.81,-166.636
13.475,133.6,-176,79.01,-166.936
