t,x,y,nx,ny
3.893,61.93,-31.34,10.4,-23.76
3.927,61.85,-31.61,10.32,-24.03
3.961,61.53,-31.49,10,-23.91
3.995,61.1,-30.75,9.57,-23.17
4.029,60.22,-29.34,8.69,-21.76
4.063,59.13,-27.21,7.6,-19.63
4.096,57.79,-24.71,6.26,-17.13
4.13,56.35,-22.44,4.82,-14.86
4.164,55.22,-20.3,3.69,-12.72
4.198,54.45,-18.24,2.92,-10.66
4.232,54,-16.41,2.47,-8.83
4.266,53.59,-14.69,2.06,-7.11
4.3,53.12,-13.29,1.59,-5.71
4.333,52.95,-12.39,1.42,-4.81
4.367,52.47,-12.26,0.94,-4.68
4.401,51.95,-12.88,0.42,-5.3
4.435,51.63,-14.55,0.1,-6.97
4.469,52.18,-16.74,0.65,-9.16
4.503,53.36,-19.6,1.83,-12.02
4.536,54.75,-22.7,3.22,-15.12
4.57,56.45,-25.77,4.92,-18.19
4.604,58.23,-28.71,6.7,-21.13
4.638,59.82,-31.46,8.29,-23.88
4.672,61.18,-33.4,9.65,-25.82
4.706,62.47,-35.14,10.94,-27.56
4.74,63.67,-36.81,12.14,-29.23
4.773,64.72,-38.25,13.19,-30.67
4.807,65.72,-39.84,14.19,-32.26
4.841,66.7,-41.07,15.17,-33.49
4.875,67.57,-42.58,16.04,-35
4.909,68.33,-43.44,16.8,-35.86
4.943,68.72,-44.17,17.19,-36.59
4.977,69.03,-44.98,17.5,-37.4
5.01,69.23,-45.14,17.7,-37.56
5.044,69.87,-45.75,18.34,-38.17
5.078,70.06,-45.48,18.53,-37.9
5.112,70.14,-45.08,18.61,-37.5
5.146,70.24,-45.18,18.71,-37.6
5.18,70.64,-45.29,19.11,-37.71
5.214,71.17,-46.33,19.64,-38.75
5.247,71.24,-48.25,19.71,-40.67
5.281,72.01,-49.29,20.48,-41.71
5.315,72.53,-50.17,21,-42.59
5.349,72.84,-51.24,21.31,-43.66
5.383,73.31,-52.06,21.78,-44.48
5.417,73.78,-53.02,22.25,-45.44
5.451,74.13,-53.7,22.6,-46.12
5.484,74.54,-54.75,23.01,-47.17
5.518,74.96,-55.45,23.43,-47.87
5.552,75.36,-56.37,23.83,-48.79
5.586,75.63,-57.06,24.1,-49.48
5.62,75.89,-57.94,24.36,-50.36
5.654,76.15,-58.65,24.62,-51.07
5.688,76.2,-58.99,24.67,-51.41
5.721,75.86,-58.75,24.33,-51.17
5.755,75.15,-57.76,23.62,-50.18
5.789,74.11,-55.84,22.58,-48.26
5.823,72.71,-53.33,21.18,-45.75
5.857,71.4,-50.95,19.87,-43.37
5.891,70.44,-48.86,18.91,-41.28
5.925,69.78,-47.23,18.25,-39.65
5.958,69.37,-45.6,17.84,-38.02
5.992,68.96,-44.55,17.43,-36.97
6.026,68.66,-43.62,17.13,-36.04
6.06,68.46,-43.47,16.93,-35.89
6.094,68.14,-43.67,16.61,-36.09
6.128,67.78,-45.16,16.25,-37.58
6.162,68.1,-47.32,16.57,-39.74
6.195,68.84,-49.96,17.31,-42.38
6.229,70.3,-53.17,18.77,-45.59
6.263,72.27,-56.42,20.74,-48.84
6.297,73.93,-59.34,22.4,-51.76
6.331,75.66,-62.04,24.13,-54.46
6.365,76.98,-63.87,25.45,-56.29
6.398,78.14,-65.62,26.61,-58.04
6.432,79.24,-67.29,27.71,-59.71
6.466,80.46,-68.94,28.93,-61.36
6.5,81.53,-70.64,30,-63.06
6.534,82.22,-71.87,30.69,-64.29
6.568,82.98,-73.3,31.45,-65.72
6.602,83.61,-74.46,32.08,-66.88
6.635,84.08,-75.88,32.55,-68.3
6.669,84.72,-77.03,33.19,-69.45
6.703,85.38,-77.81,33.85,-70.23
6.737,85.73,-78.33,34.2,-70.75
6.771,86.07,-78.92,34.54,-71.34
6.805,86.38,-79.03,34.85,-71.45
6.839,86.69,-79.23,35.16,-71.65
6.872,86.71,-79.37,35.18,-71.79
6.906,87.11,-79.52,35.58,-71.94
6.94,87.62,-80.34,36.09,-72.76
6.974,87.46,-81.74,35.93,-74.16
7.008,87.52,-81.97,35.99,-74.39
7.042,87.69,-82.27,36.16,-74.69
7.076,87.67,-82.96,36.14,-75.38
7.109,87.79,-83.31,36.26,-75.73
7.143,87.79,-83.42,36.26,-75.84
7.177,87.76,-83.45,36.23,-75.87
7.211,87.73,-83.35,36.2,-75.77
7.245,87.59,-83.11,36.06,-75.53
7.279,87.35,-82.64,35.82,-75.06
7.313,87,-81.78,35.47,-74.2
7.346,85.15,-79.66,33.62,-72.08
7.38,83.79,-77.73,32.26,-70.15
7.414,82.57,-75.75,31.04,-68.17
7.448,81.55,-73.59,30.02,-66.01
7.482,80.19,-70.98,28.66,-63.4
7.516,78.9,-68.7,27.37,-61.12
7.55,77.88,-66.42,26.35,-58.84
7.583,77.2,-64.41,25.67,-56.83
7.617,76.53,-62.58,25,-55
7.651,76.03,-60.94,24.5,-53.36
7.685,75.65,-59.92,24.12,-52.34
7.719,75.22,-58.97,23.69,-51.39
7.753,74.84,-58.79,23.31,-51.21
7.787,74.48,-58.99,22.95,-51.41
7.82,74.1,-60.53,22.57,-52.95
7.854,74.52,-62.58,22.99,-55
7.888,75.62,-65.4,24.09,-57.82
7.922,77.11,-68.47,25.58,-60.89
7.956,78.77,-71.75,27.24,-64.17
7.99,80.61,-74.7,29.08,-67.12
8.023,82.24,-77.41,30.71,-69.83
8.057,83.51,-79.5,31.98,-71.92
8.091,84.87,-81.26,33.34,-73.68
8.125,86.15,-83.08,34.62,-75.5
8.159,87.34,-84.77,35.81,-77.19
8.193,88.1,-86.28,36.57,-78.7
8.227,89.09,-87.41,37.56,-79.83
8.26,89.89,-88.84,38.36,-81.26
8.294,90.59,-90.04,39.06,-82.46
8.328,91.22,-91.18,39.69,-83.6
8.362,91.52,-92.52,39.99,-84.94
8.396,92.03,-93.18,40.5,-85.6
8.43,92.38,-93.82,40.85,-86.24
8.464,92.63,-94.52,41.1,-86.94
8.497,92.97,-94.67,41.44,-87.09
8.531,93.23,-94.83,41.7,-87.25
8.565,93.29,-94.85,41.76,-87.27
8.599,93.66,-94.85,42.13,-87.27
8.633,94.19,-95.4,42.66,-87.82
8.667,93.9,-96.66,42.37,-89.08
8.701,94.02,-96.8,42.49,-89.22
8.734,94.21,-96.83,42.68,-89.25
8.768,94.17,-96.93,42.64,-89.35
8.802,94.16,-97.03,42.63,-89.45
8.836,94.19,-97.11,42.66,-89.53
8.87,94.15,-97.04,42.62,-89.46
8.904,94.29,-96.91,42.76,-89.33
8.938,94.12,-96.79,42.59,-89.21
8.971,93.9,-96.74,42.37,-89.16
9.005,93.56,-96.47,42.03,-88.89
9.039,93.13,-96.17,41.6,-88.59
9.073,92.39,-95.06,40.86,-87.48
9.107,91.47,-93.59,39.94,-86.01
9.141,90.2,-91.58,38.67,-84
9.175,88.68,-89.37,37.15,-81.79
9.208,87.51,-86.99,35.98,-79.41
9.242,86.37,-84.92,34.84,-77.34
9.276,85.21,-82.88,33.68,-75.3
9.31,84.51,-80.74,32.98,-73.16
9.344,83.76,-78.9,32.23,-71.32
9.378,83.29,-77.48,31.76,-69.9
9.412,82.81,-76.28,31.28,-68.7
9.445,82.59,-75.48,31.06,-67.9
9.479,82.36,-75.26,30.83,-67.68
9.513,82.01,-75.64,30.48,-68.06
9.547,81.75,-77.07,30.22,-69.49
9.581,82.07,-78.96,30.54,-71.38
9.615,84.28,-84.75,32.75,-77.17
9.649,86.31,-87.79,34.78,-80.21
9.682,88.16,-90.83,36.63,-83.25
9.716,89.88,-93.37,38.35,-85.79
9.75,91.26,-95.13,39.73,-87.55
9.784,92.28,-96.77,40.75,-89.19
9.818,93.34,-98.48,41.81,-90.9
9.852,94.64,-100.1,43.11,-92.52
9.885,95.37,-101.6,43.84,-94.02
9.919,96.31,-102.6,44.78,-95.02
9.953,96.94,-104.2,45.41,-96.62
9.987,97.44,-105.6,45.91,-98.02
10.021,97.85,-106.6,46.32,-99.02
10.055,98.53,-107.9,47,-100.32
10.089,99.07,-108.5,47.54,-100.92
10.122,99.27,-109.1,47.74,-101.52
10.156,99.6,-109.7,48.07,-102.12
10.19,100.2,-110,48.67,-102.42
10.224,100.2,-110.2,48.67,-102.62
10.258,100.2,-110.1,48.67,-102.52
10.292,100.5,-110.1,48.97,-102.52
10.326,101.1,-111,49.57,-103.42
10.359,100.9,-112.3,49.37,-104.72
10.393,100.9,-112.8,49.37,-105.22
10.427,101.2,-113.3,49.67,-105.72
10.461,101.1,-113.8,49.57,-106.22
10.495,101.2,-114,49.67,-106.42
10.529,101.3,-114.6,49.77,-107.02
10.563,101.7,-115.1,50.17,-107.52
10.596,102,-115.3,50.47,-107.72
10.63,101.9,-115.7,50.37,-108.12
10.664,101.9,-116,50.37,-108.42
10.698,101.9,-116.2,50.37,-108.62
10.732,101.9,-116.6,50.37,-109.02
10.766,101.6,-116.6,50.07,-109.02
10.8,101.1,-115.8,49.57,-108.22
10.833,100.1,-114.4,48.57,-106.82
10.867,98.69,-112.2,47.16,-104.62
10.901,97.2,-109.8,45.67,-102.22
10.935,96.01,-107.7,44.48,-100.12
10.969,95.03,-105.5,43.5,-97.92
11.003,94.24,-103.3,42.71,-95.72
11.037,93.4,-101.7,41.87,-94.12
11.07,92.68,-100.2,41.15,-92.62
11.104,92.18,-99.08,40.65,-91.5
11.138,92.02,-98.35,40.49,-90.77
11.172,91.82,-98.3,40.29,-90.72
11.206,91.2,-99.01,39.67,-91.43
11.24,91.19,-100.9,39.66,-93.32
11.274,92.08,-103.7,40.55,-96.12
11.307,93.4,-106.7,41.87,-99.12
11.341,95.13,-109.8,43.6,-102.22
11.375,96.89,-112.7,45.36,-105.12
11.409,98.63,-115.6,47.1,-108.02
11.443,100.4,-117.7,48.87,-110.12
11.477,101.6,-119.6,50.07,-112.02
11.511,102.8,-121.3,51.27,-113.72
11.544,103.9,-123.2,52.37,-115.62
11.578,104.9,-124.8,53.37,-117.22
11.612,105.7,-125.9,54.17,-118.32
11.646,106.5,-127.1,54.97,-119.52
11.68,107,-128.6,55.47,-121.02
11.714,107.5,-129.6,55.97,-122.02
11.747,108.1,-130.7,56.57,-123.12
11.781,108.6,-131.2,57.07,-123.62
11.815,109.1,-132.1,57.57,-124.52
11.849,109.6,-132.5,58.07,-124.92
11.883,109.7,-132.8,58.17,-125.22
11.917,110.1,-133.1,58.57,-125.52
11.951,110.2,-132.9,58.67,-125.32
11.984,110.7,-132.9,59.17,-125.32
12.018,111,-134.2,59.47,-126.62
12.052,110.6,-135.1,59.07,-127.52
12.086,111,-135.4,59.47,-127.82
12.12,111.2,-136.1,59.67,-128.52
12.154,111.2,-136.6,59.67,-129.02
12.188,111.5,-136.9,59.97,-129.32
12.221,111.5,-137.1,59.97,-129.52
12.255,111.7,-137.5,60.17,-129.92
12.289,111.8,-137.8,60.27,-130.22
12.323,112,-138.1,60.47,-130.52
12.357,112.1,-138.4,60.57,-130.82
12.391,112,-138.7,60.47,-131.12
12.425,112,-138.9,60.47,-131.32
12.458,111.8,-138.6,60.27,-131.02
12.492,111.3,-138.1,59.77,-130.52
12.526,110.5,-136.6,58.97,-129.02
12.56,109.1,-134.5,57.57,-126.92
12.594,107.6,-132.2,56.07,-124.62
12.628,106.2,-129.6,54.67,-122.02
12.662,105.3,-127.6,53.77,-120.02
12.695,104.6,-125.9,53.07,-118.32
12.729,103.7,-124.3,52.17,-116.72
12.763,103,-123,51.47,-115.42
12.797,102.6,-121.8,51.07,-114.22
12.831,102.4,-121.1,50.87,-113.52
12.865,102.4,-121.2,50.87,-113.62
12.899,101.8,-122.4,50.27,-114.82
12.932,101.9,-124.2,50.37,-116.62
12.966,102.6,-126.8,51.07,-119.22
13,103.9,-129.8,52.37,-122.22
13.034,105.6,-132.8,54.07,-125.22
13.068,107.4,-135.7,55.87,-128.12
13.102,109.3,-138.4,57.77,-130.82
13.136,110.9,-140.5,59.37,-132.92
13.169,112.1,-142.3,60.57,-134.72
13.203,113.2,-143.9,61.67,-136.32
13.237,114.4,-145.6,62.87,-138.02
13.271,115.3,-147.2,63.77,-139.62
13.305,116,-148.2,64.47,-140.62
13.339,116.7,-149.6,65.17,-142.02
13.372,117.1,-150.6,65.57,-143.02
13.406,117.8,-151.8,66.27,-144.22
13.44,118.2,-152.7,66.67,-145.12
13.474,118.8,-153.5,67.27,-145.92
13.508,119.1,-154.2,67.57,-146.62
13.542,119.5,-154.9,67.97,-147.32
13.576,119.7,-154.9,68.17,-147.32
13.609,119.9,-155.1,68.37,-147.52
13.643,119.7,-155.4,68.17,-147.82
