t,x,y,nx,ny
6.64,336.1,-374.2,37,-153.6
6.673,336.1,-374.8,37,-154.2
6.707,336,-375.9,36.9,-155.3
6.741,336,-376.6,36.9,-156
6.775,336,-377.2,36.9,-156.6
6.809,336.1,-377.7,37,-157.1
6.843,336,-377.9,36.9,-157.3
6.877,336,-378.2,36.9,-157.6
6.911,336.1,-378.3,37,-157.7
6.944,336.1,-378.2,37,-157.6
6.978,336,-378,36.9,-157.4
7.012,335.6,-376.9,36.5,-156.3
7.046,335.1,-376.3,36,-155.7
7.08,334.9,-376.4,35.8,-155.8
7.114,334.8,-376.8,35.7,-156.2
7.148,334.9,-378.4,35.8,-157.8
7.182,335.8,-380.6,36.7,-160
7.215,337.1,-382.9,38,-162.3
7.249,338.3,-385.2,39.2,-164.6
7.283,339.5,-387.4,40.4,-166.8
7.317,340.9,-389.6,41.8,-169
7.351,342.4,-391.8,43.3,-171.2
7.385,343.4,-393.9,44.3,-173.3
7.419,344.6,-395.9,45.5,-175.3
7.453,346.1,-397.6,47,-177
7.486,347.5,-399.4,48.4,-178.8
7.52,348.8,-401,49.7,-180.4
7.554,350.1,-402.6,51,-182
7.588,351.4,-404,52.3,-183.4
7.622,352.5,-405.2,53.4,-184.6
7.656,353.5,-406.4,54.4,-185.8
7.69,354.4,-407,55.3,-186.4
7.724,354.8,-407.2,55.7,-186.6
7.757,354.9,-406.8,55.8,-186.2
7.791,354.6,-405.8,55.5,-185.2
7.825,354,-403.8,54.9,-183.2
7.859,353.9,-401.8,54.8,-181.2
7.893,354,-399.9,54.9,-179.3
7.927,353.8,-398.5,54.7,-177.9
7.961,353.6,-397.3,54.5,-176.7
7.995,353.2,-396.5,54.1,-175.9
8.028,353.4,-396,54.3,-175.4
8.062,353.5,-396.2,54.4,-175.6
8.096,353.4,-397.8,54.3,-177.2
8.13,352.4,-400.7,53.3,-180.1
8.164,352.8,-402.6,53.7,-182
8.198,353.5,-403.7,54.4,-183.1
8.232,353.8,-405.6,54.7,-185
8.266,353.7,-407.5,54.6,-186.9
8.299,354.1,-408.9,55,-188.3
8.333,354.4,-410.3,55.3,-189.7
8.367,354.4,-412.1,55.3,-191.5
8.401,354.4,-413.9,55.3,-193.3
8.435,354.6,-415.2,55.5,-194.6
8.469,354.7,-416.5,55.6,-195.9
8.503,354.9,-417.9,55.8,-197.3
8.537,355.1,-419.2,56,-198.6
8.57,355.2,-420.5,56.1,-199.9
8.604,355.2,-421.6,56.1,-201
8.638,355.2,-422.7,56.1,-202.1
8.672,355.2,-423.7,56.1,-203.1
8.706,355.3,-424.6,56.2,-204
8.74,355.3,-425.1,56.2,-204.5
8.774,355.5,-425.6,56.4,-205
8.808,355.5,-425.9,56.4,-205.3
8.841,355.4,-426.1,56.3,-205.5
8.875,355.3,-426.3,56.2,-205.7
8.909,355.1,-426.1,56,-205.5
8.943,354.9,-425.6,55.8,-205
8.977,354.3,-424.7,55.2,-204.1
9.011,353.5,-423.6,54.4,-203
9.045,352.7,-422.3,53.6,-201.7
9.079,352.4,-421.8,53.3,-201.2
9.112,352.4,-421.9,53.3,-201.3
9.146,352.2,-422.2,53.1,-201.6
9.18,352.1,-423.6,53,-203
9.214,352.4,-425.2,53.3,-204.6
9.248,354.8,-429.6,55.7,-209
9.282,356.7,-432.2,57.6,-211.6
9.316,358.4,-434.4,59.3,-213.8
9.35,360.2,-436.3,61.1,-215.7
9.383,361.4,-438.1,62.3,-217.5
9.417,362.8,-439.7,63.7,-219.1
9.451,364.1,-441.3,65,-220.7
9.485,365.3,-442.4,66.2,-221.8
9.519,366.1,-443.1,67,-222.5
9.553,366.8,-443.5,67.7,-222.9
9.587,367.4,-443.9,68.3,-223.3
9.621,367.8,-443.8,68.7,-223.2
9.654,367.8,-443,68.7,-222.4
9.688,367.4,-441.5,68.3,-220.9
9.722,367.1,-439.7,68,-219.1
9.756,366.7,-437.9,67.6,-217.3
9.79,366.2,-435.9,67.1,-215.3
9.824,365.9,-433.9,66.8,-213.3
9.858,365.6,-431.8,66.5,-211.2
9.892,365.6,-429.9,66.5,-209.3
9.925,365.3,-428.5,66.2,-207.9
9.959,365.3,-427.3,66.2,-206.7
9.993,365,-426.6,65.9,-206
10.027,365,-426.2,65.9,-205.6
10.061,365.3,-426.5,66.2,-205.9
10.095,365.4,-428.6,66.3,-208
10.129,364.8,-431.8,65.7,-211.2
10.163,365.4,-433.4,66.3,-212.8
10.196,366.2,-434.8,67.1,-214.2
10.23,366.6,-436.5,67.5,-215.9
10.264,366.9,-438.4,67.8,-217.8
10.298,367.2,-439.8,68.1,-219.2
10.332,367.4,-441.4,68.3,-220.8
10.366,367.5,-443.1,68.4,-222.5
10.4,367.6,-444.7,68.5,-224.1
10.434,367.8,-446.1,68.7,-225.5
10.467,367.9,-447.5,68.8,-226.9
10.501,368.1,-449,69,-228.4
10.535,368.3,-450.3,69.2,-229.7
10.569,368.4,-451.6,69.3,-231
10.603,368.5,-452.9,69.4,-232.3
10.637,368.5,-453.9,69.4,-233.3
10.671,368.5,-455.1,69.4,-234.5
10.705,368.4,-456.2,69.3,-235.6
10.738,368.5,-457.1,69.4,-236.5
10.772,368.6,-457.7,69.5,-237.1
10.806,368.7,-458,69.6,-237.4
10.84,368.7,-458.1,69.6,-237.5
10.874,368.4,-457.9,69.3,-237.3
10.908,368.1,-457.2,69,-236.6
10.942,367.2,-456,68.1,-235.4
10.976,366.2,-454.4,67.1,-233.8
11.009,365.3,-453.3,66.2,-232.7
11.043,365,-452.5,65.9,-231.9
11.077,365,-452,65.9,-231.4
11.111,364.9,-452.1,65.8,-231.5
11.145,364.4,-452.8,65.3,-232.2
11.179,364.3,-454.3,65.2,-233.7
11.213,364.9,-456.2,65.8,-235.6
11.247,366.4,-458.3,67.3,-237.7
11.28,368.1,-460.6,69,-240
11.314,369.9,-463,70.8,-242.4
11.348,371.7,-465,72.6,-244.4
11.382,373.3,-466.7,74.2,-246.1
11.416,374.7,-468.7,75.6,-248.1
11.45,375.9,-470.3,76.8,-249.7
11.484,377.4,-471.8,78.3,-251.2
11.518,378.4,-473,79.3,-252.4
11.551,380.3,-474.1,81.2,-253.5
11.585,380.9,-474,81.8,-253.4
11.619,381.1,-473.6,82,-253
11.653,380.9,-472.5,81.8,-251.9
11.687,380.4,-470.9,81.3,-250.3
11.721,379.8,-469.2,80.7,-248.6
11.755,379.4,-467.3,80.3,-246.7
11.789,378.9,-465.2,79.8,-244.6
11.822,378.7,-462.9,79.6,-242.3
11.856,378.5,-460.8,79.4,-240.2
11.89,378.3,-458.9,79.2,-238.3
11.924,377.9,-457.3,78.8,-236.7
11.958,377.7,-456.2,78.6,-235.6
11.992,377.5,-455.4,78.4,-234.8
12.026,377.8,-455.1,78.7,-234.5
12.06,377.9,-456,78.8,-235.4
12.093,377.9,-459,78.8,-238.4
12.127,377.5,-462,78.4,-241.4
12.161,378.3,-463.5,79.2,-242.9
12.195,379,-464.9,79.9,-244.3
12.229,379.4,-466.7,80.3,-246.1
12.263,379.7,-468.5,80.6,-247.9
12.297,380.2,-470,81.1,-249.4
12.331,380.6,-471.8,81.5,-251.2
12.364,380.7,-473.6,81.6,-253
12.398,381,-475.2,81.9,-254.6
12.432,381.3,-476.6,82.2,-256
12.466,381.4,-478,82.3,-257.4
12.5,381.5,-479.5,82.4,-258.9
12.534,381.7,-480.9,82.6,-260.3
12.568,381.7,-482.2,82.6,-261.6
12.602,381.9,-483.4,82.8,-262.8
12.636,382.2,-484.5,83.1,-263.9
12.669,382.3,-485.7,83.2,-265.1
12.703,382.3,-486.6,83.2,-266
12.737,382.5,-487.4,83.4,-266.8
12.771,382.7,-487.9,83.6,-267.3
12.805,382.7,-488.4,83.6,-267.8
12.839,382.7,-488.7,83.6,-268.1
12.873,382.6,-488.7,83.5,-268.1
12.907,382.5,-488.6,83.4,-268
12.94,382.3,-488.3,83.2,-267.7
12.974,382,-487.4,82.9,-266.8
13.008,381.2,-486.7,82.1,-266.1
13.042,380.2,-485.5,81.1,-264.9
13.076,380.2,-485.2,81.1,-264.6
13.11,380.1,-485.3,81,-264.7
13.144,379.7,-486,80.6,-265.4
13.178,379.7,-487.1,80.6,-266.5
13.211,380.5,-488.8,81.4,-268.2
13.245,381.7,-490.9,82.6,-270.3
13.279,383.4,-493.4,84.3,-272.8
13.313,385.3,-495.7,86.2,-275.1
13.347,387.3,-497.6,88.2,-277
13.381,389.2,-499.2,90.1,-278.6
13.415,390.5,-501,91.4,-280.4
13.449,391.6,-502.4,92.5,-281.8
13.482,392.8,-503.7,93.7,-283.1
13.516,393.9,-504.5,94.8,-283.9
13.55,395,-505.3,95.9,-284.7
13.584,395.7,-505.9,96.6,-285.3
13.618,396.4,-506.2,97.3,-285.6
13.652,397.1,-506.2,98,-285.6
13.686,397.5,-506,98.4,-285.4
13.72,397.5,-505.7,98.4,-285.1
13.753,397.2,-505,98.1,-284.4
13.787,396.7,-504,97.6,-283.4
13.821,396.1,-502.6,97,-282
13.855,395.2,-499,96.1,-278.4
13.889,394.8,-497.2,95.7,-276.6
13.923,394.5,-495.6,95.4,-275
13.957,394.3,-494.5,95.2,-273.9
13.991,394.1,-493.8,95,-273.2
14.024,394.2,-493.7,95.1,-273.1
