t,x,y,nx,ny
3.625,314.8,-289.2,14.8,-67.8
3.659,315.2,-289,15.2,-67.6
3.692,315.1,-288.2,15.1,-66.8
3.726,314.9,-286.8,14.9,-65.4
3.76,314.8,-285.3,14.8,-63.9
3.794,314.7,-283.7,14.7,-62.3
3.828,314.7,-281.8,14.7,-60.4
3.862,315,-279.9,15,-58.5
3.896,314.9,-278.2,14.9,-56.8
3.93,314.9,-276.7,14.9,-55.3
3.963,314.8,-275.6,14.8,-54.2
3.997,314.7,-274.7,14.7,-53.3
4.031,314.8,-274.1,14.8,-52.7
4.065,314.9,-274.1,14.9,-52.7
4.099,314.9,-274.6,14.9,-53.2
4.133,314.3,-277.4,14.3,-56
4.167,313.3,-279.9,13.3,-58.5
4.201,314,-281,14,-59.6
4.234,314.5,-282.1,14.5,-60.7
4.268,314.6,-283.7,14.6,-62.3
4.302,314.6,-285.1,14.6,-63.7
4.336,314.8,-286.5,14.8,-65.1
4.37,314.8,-287.9,14.8,-66.5
4.404,314.7,-289.3,14.7,-67.9
4.438,314.8,-291.7,14.8,-70.3
4.472,314.8,-292.8,14.8,-71.4
4.505,314.8,-293.9,14.8,-72.5
4.539,314.6,-295.1,14.6,-73.7
4.573,314.8,-296,14.8,-74.6
4.607,314.9,-296.9,14.9,-75.5
4.641,314.9,-297.6,14.9,-76.2
4.675,314.9,-298.5,14.9,-77.1
4.709,314.8,-299,14.8,-77.6
4.743,314.8,-299.8,14.8,-78.4
4.776,314.9,-300.2,14.9,-78.8
4.81,314.8,-300.7,14.8,-79.3
4.844,314.7,-301.1,14.7,-79.7
4.878,314.7,-301.3,14.7,-79.9
4.912,314.7,-301.3,14.7,-79.9
4.946,314.7,-301.1,14.7,-79.7
4.98,314.7,-300.4,14.7,-79
5.014,314.2,-299.4,14.2,-78
5.047,313.3,-298.4,13.3,-77
5.081,313.1,-298.2,13.1,-76.8
5.115,313,-298.5,13,-77.1
5.149,312.6,-299.6,12.6,-78.2
5.183,312.6,-301.6,12.6,-80.2
5.217,313.2,-303.6,13.2,-82.2
5.251,314.1,-305.9,14.1,-84.5
5.285,315.4,-308.2,15.4,-86.8
5.318,316.7,-310.5,16.7,-89.1
5.352,318.2,-312.9,18.2,-91.5
5.386,319.9,-315.2,19.9,-93.8
5.42,321.6,-317.4,21.6,-96
5.454,322.7,-319.4,22.7,-98
5.488,323.8,-321.4,23.8,-100
5.522,324.8,-323.2,24.8,-101.8
5.556,325.9,-324.9,25.9,-103.5
5.589,327.2,-326.3,27.2,-104.9
5.623,328.4,-327.5,28.4,-106.1
5.657,329.6,-328.3,29.6,-106.9
5.691,330.1,-328.3,30.1,-106.9
5.725,330,-327.7,30,-106.3
5.759,329.5,-326.3,29.5,-104.9
5.793,329.2,-324.8,29.2,-103.4
5.827,328.9,-323,28.9,-101.6
5.86,328.9,-321,28.9,-99.6
5.894,328.9,-319.2,28.9,-97.8
5.928,328.8,-317.7,28.8,-96.3
5.962,328.8,-316.5,28.8,-95.1
5.996,328.5,-316,28.5,-94.6
6.03,328.7,-315.5,28.7,-94.1
6.064,328.8,-315.5,28.8,-94.1
6.098,329,-316.1,29,-94.7
6.131,328.3,-319.1,28.3,-97.7
6.165,327.7,-321.3,27.7,-99.9
6.199,328.7,-322.3,28.7,-100.9
6.233,329.1,-323.6,29.1,-102.2
6.267,329,-325.3,29,-103.9
6.301,329.1,-326.9,29.1,-105.5
6.335,329.3,-328.2,29.3,-106.8
6.369,329.1,-329.8,29.1,-108.4
6.402,329.1,-331.4,29.1,-110
6.436,329,-332.6,29,-111.2
6.47,329.1,-333.7,29.1,-112.3
6.504,329.1,-335.1,29.1,-113.7
6.538,329,-336.3,29,-114.9
6.572,329,-337.4,29,-116
6.606,329,-338.5,29,-117.1
6.64,329,-339.5,29,-118.1
6.673,329,-340.6,29,-119.2
6.707,328.9,-341.3,28.9,-119.9
6.741,328.9,-342.2,28.9,-120.8
6.775,328.9,-342.4,28.9,-121
6.809,328.9,-342.6,28.9,-121.2
6.843,328.8,-342.8,28.8,-121.4
6.877,328.8,-343.2,28.8,-121.8
6.911,328.8,-343.5,28.8,-122.1
6.944,328.8,-343.7,28.8,-122.3
6.978,328.9,-343.8,28.9,-122.4
7.012,328.9,-343.6,28.9,-122.2
7.046,328.8,-342.9,28.8,-121.5
7.08,328.5,-342.6,28.5,-121.2
7.114,328.3,-343,28.3,-121.6
7.148,327.8,-344.4,27.8,-123
7.182,328.1,-346.1,28.1,-124.7
7.215,329.1,-348.3,29.1,-126.9
7.249,330.2,-350.5,30.2,-129.1
7.283,331.5,-352.8,31.5,-131.4
7.317,332.8,-355.1,32.8,-133.7
7.351,334.2,-357.5,34.2,-136.1
7.385,335.8,-359.6,35.8,-138.2
7.419,337.5,-361.6,37.5,-140.2
7.453,339,-363.6,39,-142.2
7.486,340.2,-365.3,40.2,-143.9
7.52,341.3,-367,41.3,-145.6
7.554,342.5,-368.6,42.5,-147.2
7.588,343.9,-370.1,43.9,-148.7
7.622,345,-371.4,45,-150
7.656,346.1,-372.4,46.1,-151
7.69,347.1,-373.4,47.1,-152
7.724,347.6,-374,47.6,-152.6
7.757,347.8,-374.4,47.8,-153
7.791,348,-374.3,48,-152.9
7.825,348.1,-373.9,48.1,-152.5
7.859,348.1,-372.8,48.1,-151.4
7.893,347.9,-371.2,47.9,-149.8
7.927,347.6,-369.8,47.6,-148.4
7.961,347.5,-368.4,47.5,-147
7.995,347.1,-367.6,47.1,-146.2
8.028,347.3,-367.3,47.3,-145.9
8.062,347.3,-367.2,47.3,-145.8
8.096,347.4,-368.2,47.4,-146.8
8.13,346.5,-371.2,46.5,-149.8
8.164,346.4,-373.2,46.4,-151.8
8.198,347.3,-374.2,47.3,-152.8
8.232,347.8,-375.8,47.8,-154.4
8.266,348,-377.5,48,-156.1
8.299,348.2,-379,48.2,-157.6
8.333,348.4,-380.6,48.4,-159.2
8.367,348.3,-382.2,48.3,-160.8
8.401,348.4,-383.9,48.4,-162.5
8.435,348.4,-385.3,48.4,-163.9
8.469,348.5,-386.5,48.5,-165.1
8.503,348.5,-387.9,48.5,-166.5
8.537,348.4,-389.3,48.4,-167.9
8.57,348.4,-390.4,48.4,-169
8.604,348.4,-391.4,48.4,-170
8.638,348.6,-392.4,48.6,-171
8.672,348.9,-393.3,48.9,-171.9
8.706,349,-394.3,49,-172.9
8.74,349,-395,49,-173.6
8.774,349,-395.8,49,-174.4
8.808,349,-396.6,49,-175.2
8.841,349,-397.3,49,-175.9
8.875,348.9,-397.9,48.9,-176.5
8.909,348.9,-398.4,48.9,-177
8.943,348.9,-398.5,48.9,-177.1
8.977,348.9,-398.4,48.9,-177
9.011,348.2,-396.7,48.2,-175.3
9.045,347.4,-395.8,47.4,-174.4
9.079,347.2,-395.8,47.2,-174.4
9.112,347.2,-396.3,47.2,-174.9
9.146,347.3,-398,47.3,-176.6
9.18,348.2,-400.2,48.2,-178.8
9.214,349.6,-402.3,49.6,-180.9
9.248,350.9,-404.4,50.9,-183
9.282,352,-406.8,52,-185.4
9.316,353.1,-408.9,53.1,-187.5
9.35,354.6,-410.8,54.6,-189.4
9.383,356.1,-412.8,56.1,-191.4
9.417,357.6,-414.6,57.6,-193.2
9.451,359.3,-416.6,59.3,-195.2
9.485,360.8,-418.2,60.8,-196.8
9.519,361.9,-419.8,61.9,-198.4
9.553,363.2,-421.1,63.2,-199.7
9.587,364.7,-422.3,64.7,-200.9
9.621,366,-423.4,66,-202
9.654,366.9,-424.4,66.9,-203
9.688,367.5,-424.8,67.5,-203.4
9.722,367.6,-424.7,67.6,-203.3
9.756,367.4,-424.1,67.4,-202.7
9.79,366.9,-422.8,66.9,-201.4
9.824,366.3,-421,66.3,-199.6
9.858,365.9,-419.1,65.9,-197.7
9.892,365.8,-417.3,65.8,-195.9
9.925,365.5,-415.8,65.5,-194.4
9.959,365.4,-414.6,65.4,-193.2
9.993,365.2,-414,65.2,-192.6
10.027,365.1,-413.9,65.1,-192.5
10.061,365.3,-414.1,65.3,-192.7
10.095,365.4,-416.2,65.4,-194.8
10.129,364.8,-419.2,64.8,-197.8
10.163,365.6,-420.8,65.6,-199.4
10.196,366.3,-421.9,66.3,-200.5
10.23,366.7,-423.6,66.7,-202.2
10.264,367,-425.1,67,-203.7
10.298,367.6,-426.6,67.6,-205.2
10.332,367.6,-428.3,67.6,-206.9
10.366,367.7,-430,67.7,-208.6
10.4,368,-431.5,68,-210.1
10.434,368.3,-432.7,68.3,-211.3
10.467,368.5,-434.1,68.5,-212.7
10.501,368.5,-435.4,68.5,-214
10.535,368.6,-436.6,68.6,-215.2
10.569,368.8,-437.9,68.8,-216.5
10.603,369,-439,69,-217.6
10.637,369.2,-440.1,69.2,-218.7
10.671,369.4,-441,69.4,-219.6
10.705,369.4,-441.8,69.4,-220.4
10.738,369.7,-442.3,69.7,-220.9
10.772,369.9,-442.5,69.9,-221.1
10.806,370,-442.5,70,-221.1
10.84,370,-442.4,70,-221
10.874,369.8,-442.2,69.8,-220.8
10.908,369.3,-441.8,69.3,-220.4
10.942,368.5,-440.6,68.5,-219.2
10.976,367.7,-439.1,67.7,-217.7
11.009,366.7,-438.2,66.7,-216.8
11.043,366.3,-437.2,66.3,-215.8
11.077,366.2,-436.9,66.2,-215.5
11.111,366.2,-437,66.2,-215.6
11.145,365.7,-437.9,65.7,-216.5
11.179,365.5,-439.3,65.5,-217.9
11.213,366.3,-441.3,66.3,-219.9
11.247,367.7,-443.4,67.7,-222
11.28,369.4,-445.7,69.4,-224.3
11.314,373.1,-449.9,73.1,-228.5
11.348,375,-451.7,75,-230.3
11.382,376.5,-453.5,76.5,-232.1
11.416,377.9,-455.3,77.9,-233.9
11.45,379.4,-457,79.4,-235.6
11.484,380.8,-458.6,80.8,-237.2
11.518,382.2,-459.8,82.2,-238.4
11.551,383.5,-460.8,83.5,-239.4
11.585,384.5,-462,84.5,-240.6
11.619,385.6,-462.8,85.6,-241.4
11.653,386.2,-463.3,86.2,-241.9
11.687,386.5,-463.2,86.5,-241.8
11.721,386.6,-462.9,86.6,-241.5
11.755,386.3,-462.2,86.3,-240.8
11.789,386,-461.1,86,-239.7
11.822,385.4,-459.6,85.4,-238.2
11.856,385,-457.5,85,-236.1
11.89,384.7,-455.6,84.7,-234.2
11.924,384.5,-454,84.5,-232.6
11.958,384.1,-453.1,84.1,-231.7
11.992,383.9,-452.5,83.9,-231.1
12.026,384,-452.5,84,-231.1
12.06,384.2,-452.9,84.2,-231.5
12.093,384.3,-456,84.3,-234.6
12.127,384,-459,84,-237.6
12.161,384.9,-460.3,84.9,-238.9
12.195,385.7,-461.7,85.7,-240.3
12.229,386.1,-463.3,86.1,-241.9
12.263,386.5,-465,86.5,-243.6
12.297,387.1,-466.5,87.1,-245.1
12.331,387.3,-468.3,87.3,-246.9
12.364,387.5,-470.1,87.5,-248.7
12.398,387.7,-471.7,87.7,-250.3
12.432,388,-473,88,-251.6
12.466,388.3,-474.2,88.3,-252.8
12.5,388.6,-475.6,88.6,-254.2
12.534,388.6,-476.9,88.6,-255.5
12.568,388.9,-478.1,88.9,-256.7
12.602,388.9,-479.3,88.9,-257.9
12.636,389.2,-480.4,89.2,-259
12.669,389.4,-481.3,89.4,-259.9
12.703,389.5,-482.2,89.5,-260.8
12.737,389.8,-482.8,89.8,-261.4
12.771,390.2,-483.1,90.2,-261.7
12.805,390.3,-483.5,90.3,-262.1
12.839,390.3,-483.8,90.3,-262.4
12.873,390.3,-484,90.3,-262.6
12.907,390.3,-484,90.3,-262.6
12.94,390.1,-483.6,90.1,-262.2
12.974,389.7,-482.7,89.7,-261.3
13.008,388.6,-481.5,88.6,-260.1
13.042,387.6,-480.6,87.6,-259.2
13.076,387.6,-480.5,87.6,-259.1
13.11,387.5,-480.6,87.5,-259.2
13.144,387.3,-481.5,87.3,-260.1
13.178,387.5,-482.8,87.5,-261.4
13.211,388.4,-484.4,88.4,-263
13.245,389.6,-486.6,89.6,-265.2
13.279,391.6,-489.1,91.6,-267.7
13.313,393.6,-491.3,93.6,-269.9
13.347,395.6,-493.2,95.6,-271.8
13.381,397,-494.9,97,-273.5
13.415,398.4,-496.5,98.4,-275.1
13.449,399.9,-498.1,99.9,-276.7
13.482,401.3,-499.5,101.3,-278.1
13.516,402.8,-500.9,102.8,-279.5
13.55,404.1,-502,104.1,-280.6
13.584,406,-503.6,106,-282.2
13.618,406.8,-503.8,106.8,-282.4
13.652,407.1,-503.7,107.1,-282.3
13.686,407.1,-503.3,107.1,-281.9
13.72,406.9,-502.7,106.9,-281.3
13.753,406.7,-501.8,106.7,-280.4
13.787,406.3,-500.7,106.3,-279.3
13.821,405.8,-499.4,105.8,-278
13.855,405.3,-497.9,105.3,-276.5
13.889,404.8,-496.4,104.8,-275
13.923,404.6,-494.8,104.6,-273.4
13.957,404.1,-493.7,104.1,-272.3
13.991,404.1,-493.2,104.1,-271.8
14.024,404.2,-493.2,104.2,-271.8
